Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2024,"$67,670.00",VULTURES 2,THIRSTY (feat. Yung Lean & Teezo Touchdown),"THIRSTY (feat. Yung Lean & Teezo Touchdown) (prod. White Armor, 88-Keys & The Legendary Traxster)

Where They At [Solo Kanye demumble w/ extra Dem Jointz + Stems + French Montana Session version] [$1100 Paid]
Kanye x Drake Wolves Era Song [Pop Style] [$1000 Paid]
Pablo (prod. Marilyn Manson) (Stems) [$1000 Paid]
Pablo (prod. Marilyn Manson) [$950 Paid]
Throw Away [Snippet] [$900 Paid]
Full 88-Keys album copy from 2019 [$900 Paid]
Folder of beats by 88-Keys for Kanye [$800 Paid]
July 2020 Bonus [$700 Paid]
x2 Marilyn Manson ideas for Donda 2 (+Stems) [$600 Paid]
Blind SHMG Bonus [All Day] [$600 Paid]
3 Kanye x Drake Session Beats [$500 Paid]
Christ, Wake The Dead (+Stems), Gloria (+Stems) & The Garden (+Stems) meant for Stem Player release. [$400 Paid]
Unhomme (Jesus Is Lord Instrumental) [$400 Paid]","$1,200","Dec 9, 2024","Dec 19, 2024",Normal,Yes,https://pillows.su/f/c9169f659ae2c28efe9643d3b64e6d2e
2024,"$67,670.00",God's Country,"12,000 Acres (ref. CyHi)","12,000 Acres (ref. CyHi)",$400,"Nov 30, 2024","Dec 1, 2024",Blind,Yes,N/A
2024,"$67,670.00",Donda [V2],Future - Promotion (feat. Ty Dolla $ign),Future - Promotion (feat. Ty Dolla $ign),$200,"Nov 30, 2024","Nov 30, 2024",Blind,Yes,N/A
2024,"$67,670.00",Multi-Era,THIRSTY + Donda 2 Bundle,"THIRSTY + Stems
THIRSTY (ref. Young Moose)
THIRSTY (prod. Cruza)
Fuk Sumn Remix [March 2024]
2/21/22 Donda 2 Copy
Broken Road [Finished Ye Hook] + Acapella

Make It Feel Right (feat. Young Moose)
YE ABOUT MINE (ref. Bump J)
8AM Meeting [Part 3]
Future - WAIT FOR U (prod. Kanye West)
Sunday Service Unreleased Bundle","$5,000","Nov 9, 2024","Nov 19, 2024",Normal,Yes,"https://pillows.su/f/e64837f6b45c4c074fa91a244a687af1
https://pillows.su/f/7bd850883eb8a042c7a43b008d182346
https://pillows.su/f/b227bdbaf650f3c397e82dd419e30195
https://pillows.su/f/ed226d64a990201ddd7ba71693485f2e"
2024,"$67,670.00",VULTURES 2,VULTURES 2 BUNDLE,"PAY PER VIEW [Ty x Moose x Ye #1, Moose & Ye go back and forth]
PAY PER VIEW [Ty x Moose x Ye #2, Very Short Kanye part]
PAY PER VIEW (prod. Traxster) [Alt Lines & More Project Pat]
PAY PER VIEW [Listening Party version]
YE ABOUT MINE [iPhone Ye Vocals #1, Less mumble] + Acapella
YE ABOUT MINE [iPhone Ye Vocals #2, More mumble]
YE ABOUT MINE [Moose Reference #1]
YE ABOUT MINE [Moose Reference #2]
YE ABOUT MINE [Listening Party version]
BLEED IT [FRIED OG] + Rich The Kid acapella
BLEED IT (prod. TheLabCook)

Fried Skit
ScHoolboy Q - THat Part [Instrumental]","$3,300","Nov 2, 2024","Nov 3, 2024",Normal,Yes,"https://pillows.su/f/a79e8856a1a8c6a62ca7c1ce89c7f910
https://pillows.su/f/1dcca34e6a8a76963c80bc55e7bb0135
https://pillows.su/f/eedd3a8aaaca3c2a6f803beac1460d8d
https://pillows.su/f/c04ff4b3d9e0d9adc06ae73ae66ed69d
https://pillows.su/f/47334de17474dedf0afef98db8035021
https://pillows.su/f/ae68df546aa2f137072bf6041c3adc6b
https://pillows.su/f/ca0c1b5c43709cc35d2f7a19d6629c41
https://pillows.su/f/1d72a5aba67a1e18c64ec41c1cd532bf"
2024,"$67,670.00",VULTURES 2,VULTURES FOR CHARITY #3,"After Lyfe
Fried [Wes & Tay version]
Fried [OG Kanye version]
Fried (ref. Ty Dolla $ign)
Melrose [Kanye Freestyle]
Papa Wanna See [Freestyle]
Dead [Ty / Fre$h ref version]
Believer [Original Ty version]
Believer (ref. ???) [Unknown female vocalist]
Believer (ref. Fre$h)
Believer (ref. Quentin Miller)
Slide (feat. Young Moose)
Time Moving Slow (feat. Young Moose)
Field Trip Freestyle 1 Acapella [The Freestyle from last buy]
Field Trip Freestyle 2 Acapella [Used on ""FIELD TRIP YE REF 5.7.24""]
Field Trip [Original beat]
Field Trip [Solo Don version]
Field Trip [Solo Don & Carti version]
Melrose [Original beat]
Melrose [Freestyle Acapella]

Y3 Era beat
MAYBE WE CAN LAST FOREVER [Blind Vultures Era Song]
Japan solo album title [YEBU & Ye 3]","$1,600","Oct 20, 2024","Oct 21, 2024",Charity,Yes,"https://pillows.su/f/223c41a59c57dcd26f6babe4e9dfa417
https://pillows.su/f/2c688e7666cbb87d1e18ead91ffc12c4
https://pillows.su/f/6865620cb0f4883f6315873e45ac8fef
https://pillows.su/f/14aedf60b02ef3f210d61b2d7c02a14a
https://pillows.su/f/9043a888c467b1942fe9f88d0244fe34
https://pillows.su/f/d66bcaf5bd76108838a883919692d4bc
https://pillows.su/f/37352d5c65e05de029979551497f4f00
https://pillows.su/f/079cde1b6b048eb7b4bed575db11c8f4
https://pillows.su/f/b4ee712c168304adf47b1dccbbcb225d
https://pillows.su/f/83cc0931f46fc3d0e80d224e1331bec9
https://pillows.su/f/03aad75337bb3a436c3c3c5234e0509d
https://pillows.su/f/0943b2bc56680778cf2d9a7bcc4be260
https://pillows.su/f/9f37f6f28530e769c317b6108131cb4c"
2024,"$67,670.00",VULTURES 2,VULTURES FOR CHARITY #2,"Not Inclusive (feat. Young Moose)
Star Time (feat. Young Moose)
Nights On The Moon (feat. Young Moose)
Fried [Diddy Line]
Field Trip [Ye Mumble Freestyle]
VULTURES 1 Copy [Updated mixes]
VULTURES 1 Copy [Alt mixes]

Y3 Era Mumble Freestyle","$1,600","Oct 16, 2024","Oct 17, 2024",Charity,Yes,"https://pillows.su/f/cd7375575ddb1a00de6a52a1f793731b
https://pillows.su/f/c5a664f64b92bf35eb4ed862e0c13a02
https://pillows.su/f/8ad66b13560a35600c1383118370b593
https://pillows.su/f/c5a664f64b92bf35eb4ed862e0c13a02
https://pillows.su/f/f719117c0f5c75cc003663dec22ce419"
2024,"$67,670.00",VULTURES 2,VULTURES FOR CHARITY #1,"I Let Go [VULTURES 2 Version]
River [New Ty Dolla $ign outro]
Vagabond (feat. 070 Shake)
Dead (feat. Future, Lil Durk, Lil Baby) [New Lil Baby & Ty verse]
Believer [New Kanye Freestyle]
Take Off Your Dress [Vulture City version]

Y3 Era Mumble Freestyle","$1,650","Oct 15, 2024","Oct 16, 2024",Charity,Yes,"https://pillows.su/f/6d603d28556efea06a2914a5914fb145
https://pillows.su/f/8049caf17423a2da57022d9a710c2e3b
https://pillows.su/f/c534310cbc12e1e3b12110c83f2688c9
https://pillows.su/f/09ac1d950f99ffff5d84e9e131f207dc
https://pillows.su/f/db7f0a384bc51f0f3e2ff7d3283c8db9
https://pillows.su/f/d2238a7ea86301e736f14bc9ab3a8999"
2024,"$67,670.00",YEBU,So Soon,"So Soon

YEBU Era Mumble Freestyle [Tell Me That]","$3,000","Oct 10, 2024","Oct 14, 2024",Normal,Yes,"https://pillows.su/f/e2c1ec6e77a84728be6e3ba3bf44e0d6
https://pillows.su/f/399406e94096cbf49f335086b50e75cd
https://pillows.su/f/694c90d314a87f1d5d8d22f12885c088"
2024,"$67,670.00",YEBU,So Soon,So Soon,"$5,500","Oct 10, 2024","Oct 10, 2024",Normal,Reworked,"https://pillows.su/f/e2c1ec6e77a84728be6e3ba3bf44e0d6
https://pillows.su/f/399406e94096cbf49f335086b50e75cd
https://pillows.su/f/694c90d314a87f1d5d8d22f12885c088"
2024,"$67,670.00",YEBU,Unlock,Unlock,"$4,500","Oct 7, 2024","Oct 7, 2024",Normal,No,https://pillows.su/f/cb20079bb2affbcda49a642834bf1f85
2024,"$67,670.00",Multi-Era,Pray + DEAD (Freestyle),"Pray
DEAD [Freestyle]","$1,500","Oct 3, 2024","Oct 5, 2024",Normal,Yes,"https://pillows.su/f/b47fb37f4fbc76235c274ba8c446ee42
https://pillows.su/f/d4cf260dea500ebb21b6b5fa284e21d5
https://pillows.su/f/a23a6e269114fa732f3a5e7e702a8980
https://pillows.su/f/85f8aa2e52bbc1619587fdc07e4bd1a7"
2024,"$67,670.00",YEBU,Love Love Love,Love Love Love [Forceleak version was different to groupbuy song],"$2,500","Oct 1, 2024","Oct 2, 2024",Blind,Forceleaked,N/A
2024,"$67,670.00",Multi-Era,BACK N THAT (IMAGINE THAT) + New Body,"BACK N THAT (IMAGINE THAT) (feat. Young Moose)
New Body [September 28th, 2018 version]","$1,000","Sep 28, 2024","Oct 1, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",Good Ass Job,Throw Money Everywhere (Partial) Session,Throw Money Everywhere (Partial) Session,$400,"Sep 16, 2024","Sep 16, 2024",Normal,Yes,"https://pillows.su/f/c9b8ddb045a32a62225345e90f803e81
https://pillows.su/f/26c15828951194455d7d2e4e1bcb78d4
https://pillows.su/f/b6731246da54aa76463087b33c3eb4fa
https://pillows.su/f/8b596b80768ef99dedac15b234ccedc4
https://pillows.su/f/e1520c8df05de5b1803baaae62dc480f"
2024,"$67,670.00",Multi-Era,You Again (We Major) + Building,"You Again (We Major) (ref. Tony Williams)
Building (feat. JAY-Z)","$1,400","Jul 31, 2024","Jul 31, 2024",Blind,Yes,N/A
2024,"$67,670.00",Late Registration,You Again (We Major),You Again (We Major),$200,"Jul 30, 2024","Jul 31, 2024",Blind,Reworked,N/A
2024,"$67,670.00",VULTURES 1,VULTURES 1 Alt Bundle,"HOODRAT [solo Ye]
HONOR ROLL [Carnival, alt lines, alt prod]
TIMBO FREESTYLE [alt prod]
STARS [alt prod]",$700,"Jul 28, 2024","Jul 29, 2024",Normal,Yes,"https://pillows.su/f/9870ace3dae2b5e21df9530307d7766f
https://pillows.su/f/5eb75bf5c6bcf81be010e9b92eac4ca9
https://pillows.su/f/0a6a863346244f4516e17a0a6faebe4a
https://pillows.su/f/6b03064aaea15f0a690ef947594ffd86"
2024,"$67,670.00",Yeezus 2,YPM + Oz,YPM Copy + Oz,$250,"Jul 22, 2024","Jul 22, 2024",Normal,Yes,Info Needed
2024,"$67,670.00",VULTURES 2,MELROSE,"MELROSE [V3]
MELROSE [V2]

Cochise song from 2020
Jeremih & Quavo - BOOHOO","$5,000","Jul 7, 2024","Jul 10, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",VULTURES 2,MELROSE,"MELROSE [V3]
MELROSE [V2]

Cochise song from 2020
Jeremih & Quavo - BOOHOO
Playboi Carti - Two Out sessions","$9,000","Jul 7, 2024","Jul 10, 2024",Normal,Reworked,Link Needed
2024,"$67,670.00",VULTURES 2,MELROSE,"MELROSE [V3]
MELROSE [V2]

Cochise song from 2020
Jeremih & Quavo - BOOHOO
Playboi Carti - Two Out sessions","$10,000","Jul 7, 2024","Jul 10, 2024",Normal,Reworked,Link Needed
2024,"$67,670.00",VULTURES 1,River + Slidin,CDQ River + Slidin,$500,"Jul 7, 2024","Jul 7, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",Donda [V3],Heaven And Hell,Heaven And Hell (ref. Fivio Foreign),$500,"Jul 7, 2024","Jul 9, 2024",Normal,No,https://pillows.su/f/93e0d7b3a34179eedbddb2daaa8baceb
2024,"$67,670.00",Good Ass Job,Good Ass Job Bundle,"Ain't No Tellin' Session (feat. Tony Williams & GLC)
HypeMeUp [Instrumental + Acapella]
4x Power OG versions
2x Hell Of A Life OG versions
GAJ instrumental copy ZIP

Sunday Service Choir - Brothers
3x Sunday Service Choir - Don't Give Up
AyoAA Louie Bags","$1,800","Jun 27, 2024","Jul 1, 2024",Normal,Yes,"https://files.catbox.moe/3mvkcs.wav
https://pillows.su/f/d9e65c012de990ef93671dfba5eb817c
https://pillows.su/f/87073aa99027b83e5a056c5ce3788f52
https://pillows.su/f/0a8b57900c10faa7f451e31b7665cf6b
https://files.catbox.moe/b3i1ye.wav
https://files.catbox.moe/e0c9b2.wav"
2024,"$67,670.00",YEBU,Street Lights,Street Lights (feat. Freddie Gibbs),"$2,500","Jun 8, 2024","Jun 11, 2024",Normal,Yes,https://pillows.su/f/8c611b9365912a319912e8d56f0a7626
2024,"$67,670.00",Multi-Era,Uzi x Ye + Bad People Bundle,"Fade (feat. Lil Uzi Vert & Ty Dolla $ign) (Includes Sessions)
Hold Tight (feat. Lil Uzi Vert)
Bad People (Instrumental & DN alt prod.)","$3,000","May 27, 2024","May 29, 2024",Normal,Yes,"https://pillows.su/f/cc1d0aa65fceeaac87ddc99a345ff205
https://pillows.su/f/7b0fff8401567cc34252e3e7111a38fb
https://pillows.su/f/cb278169d2d0c004ad3eeb25741d1fd0
https://pillows.su/f/c1c97dce3a6cc485a171f783fb09e917"
2024,"$67,670.00",SWISH,"2x Pressure
(Can U Be)","Pressure (Includes stems)
Pressure (feat. Travis Scott) (Includes sessions)

2x Digital Nas demos
Blind unheard Chief Keef song
10,000 Gecs OG files
2 alt Ye songs [pre-2019]
OxV Opium beats
Fat Money Pablo session
2x Daniel Larson
Les Rallizes Denudes material
Blind assortment of Digital Nas songs + sessions
1x Frou Frou Demo CDR
2x Digital Nas blinds w/ sessions
Fat Money Flowers session
Fat Money 530 session + song
4x Daniel Larson
27x 2020 3D renders
Blind Trippie Redd MV
Carnival MV (OG file)
Radiohead - Motion Picture Soundtrack (OKC version)
2 Rihannas (alt)
Blind Travis Scott song
2x Blind Bon Iver
Post Malone - Sunflower Live CDQ
Don Toliver - Mama Mia MV
Fat Money Lift Me Up session
Unheard Izaya Tiji interview
Future - Cum
Young Thug x Nav - Spend It (OG version)
Field Trip
A$AP Rocky - TESTING (OG files)
Sabrina Carpenter - Feather (Sessions)
2x SpongeBob stems and extras
Future x Lil Double 0 - Rack It
1x Lil Uzi OG
Blind DaBaby x Offset song
Lifesize (Don Toliver x Fat Money)
Marjorie W.C. Sinclair - Bloons Tower Defense Instrumental
Travis Scott - Say You Will
Travis Scott's 2009 college essay
2x Blind Ski Mask song
Fat Money CFB session + song
Desiigner - Panda (Charlie Heat prod)
New God Flow acapella
Destroy Lonely - Rockstar OG files
Destroy Lonely - No Stylist OG files
7x Lil Uzi - I Know (alt mixes)
So Called Friends
YesJulz phone number
Milo Yiannopoulos phone number
Lie to Kick It (Instrumental)
How Much Does a Dollar Cost (Instrumental)
True Love (Jack Harlow Refrence)
3x No Label 2 era Migos","$25,000","May 26, 2024","May 26, 2024",Normal,Yes,https://pillows.su/f/219c846fd163b9ef8cd9bbd4491d718e
2024,"$67,670.00",VULTURES 1,FUK SUMN Bundle,"Smoking On Junt (feat. Juicy J)
Fuk Sumn (ref. Bump J)

FUK SUMN (Carti Acapella)",$400,"May 19, 2024","May 19, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",Yandhi [V1],2018 Bundle [V2],315 Yandhi files,"$1,500","May 18, 2024","May 18, 2024",Normal,No,Link Needed
2024,"$67,670.00",Yandhi [V1],2018 Bundle [V1],"XTCY x4 (mumble verse, alt inst, OG file of V1, album version)
Last Name x3 (freestyle, Desiigner version, Ant Clemons punch ins)
XXX (alt outro)
To The Light (freestyle)
Tekken (freestyle)
Chakras x2 (feat. Bankulli, alt vocal takes)
Violent Nights (Ye mumble lines replacing Ty$)
Hurricane (freestyle with Ant Clemons punch ins)","$1,000","May 18, 2024","May 18, 2024",Normal,Forceleaked,Link Needed
2024,"$67,670.00",DAYTONA,Daytona Bundle,Info Needed,$600,"May 16, 2024","May 16, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",VULTURES 1,FUK SUMN Bundle,"Smoking On Junt (feat. Juicy J)
Fuk Sumn (ref. Bump J)

FUK SUMN (Carti Acapella)",$600,"Feb 10, 2024","Feb 15, 2024",Normal,No,Link Needed
2024,"$67,670.00",Multi-Era,Brothers Freestyle Stems + Accelerate Stems,"Brothers Freestyle (Stems + Official cutdown)
Christina Aguilera - Accelerate (Stems)",$120,"Jan 30, 2024","Jan 30, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",Multi-Era,Star Time x2 + Ski (Remix) + Track 5,"88-Keys - Star Time (feat. Kanye West, IDK & Anderson .Paak) x2
Ski (Remix)
Ty Dolla $ign - Track 5 x3",$150,"Jan 26, 2024","Jan 27, 2024",Normal,Yes,Link Needed
2024,"$67,670.00",Donda [V3],LA Monster (Barsh Version),"LA Monster (prod. Sam Barsh)

My City
2x Lift Me Up (prod. E.VAX)",$0,"Jan 19, 2024","Jan 19, 2024",Normal,Yes,Link Needed
2023,"$61,775.00",Multi-Era,Accelerate (Sessions) + Closed For Business,"Accelerate / Pick Up Your Speed (Sessions)
Closed For Business (Original Freestyle)",$500,"Dec 29, 2023","Dec 29, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Graduation,"Piano
(Passenger)",Piano,$50,"Nov 21, 2023","Nov 21, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Yeezus 2,Never Tried This,"Never Tried This

God Level 1.7.14 + Instrumental",$300,"Nov 18, 2023","Nov 21, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda [V2],God Got Me (Stems),"God Got Me Stems

God Got Me (Consequence + Caiden reference)",$125,"Nov 16, 2023","Nov 17, 2023",Flash,Yes,Link Needed
2023,"$61,775.00",Multi-Era,2017-2018 Bundle,"90 Bon Iver Demos (sent to Kanye)
Freeeee session (Jeremih refs and Kanye phonecalls)
Queen Bitch session
Lift Yourself mix session",$300,"Nov 13, 2023","Nov 14, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Good Ass Job,Ghetto University x2,"Ghetto Univerity (Kanye, Charlie Wilson, The WRLDFMS Tony Williams & John Legend verison)
Ghetto University (Kid Cudi only verison)",$250,"Nov 12, 2023","Nov 12, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Multi-Era,Pre-2017 Bundle,"Ice Cube (GOOD Fridays OG)
Takin Off (Solo Kanye verison of Supernova by Mr. Hudson)
Hell Of A Life (V1)
Imitation of Christ",$600,"Nov 5, 2023","Nov 6, 2023",Blind,Yes,N/A
2023,"$61,775.00",Yandhi [V2],The Mind Is Powerful,"The Mind Is Powerful (Finished version with G-Eazy)
The-Dream The Mind Is Powerful
IDK, Anderson .Paak The Mind Is Powerful

Tyga Sluts Are Awesome
Wondagurl 24",$900,"Nov 2, 2023","Nov 2, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Multi-Era,2014-2021 Bundle,"November 2019 and January 2020 God's Country album copies (+sessions for the January 2020 copy)
5.12.18 version of Everything, alt versions of All Mine, KSG Ghost Town, OG No Mistakes
Full Miami December 2018 folder containing lots of late 2018 Yandhi content
~15 new freestyles from August 2019 (acapella iPhone freestyles) with several alt versions containing different beats
 Tony Christ, Malik Bad People, Malik XTCY, Fya Man Wouldn't Leave
Full stems to July 2021 versions of 12 Donda 2021 songs (post-LP1, pre-LP2)
All alt organ versions from Donda 2021
Selah Session
Ozark (Freestyle 11) Session

March 2019 All Dreams Real
July 2014 All Day (Cafe Royale version)
Ultralight Beam demo
misc. Sunday Service Choir stems and files",$900,"Oct 29, 2023","Oct 29, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",WAR,What I Would Have Said At Virgil's Funeral,"What I Would Have Said At Virgil's Funeral (YZYSZN 9 Version)

You Ain't No Model (2017)",$350,"Oct 27, 2023","Oct 27, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",WAR,What I Would Have Said At Virgil's Funeral + South Florida,"What I Would Have Said At Virgil's Funeral (YZYSZN 9 Version)
South Florida (Kaycyy Ref)

You Ain't No Model (2017)",$450,"Oct 26, 2023","Oct 27, 2023",Normal,Reworked,Link Needed
2023,"$61,775.00",Donda 2,Lift Me Up,Lift Me Up (Finished Version),$750,"Oct 21, 2023","Oct 22, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda [V2],Steve Lacy Dropbox,Steve Lacy Dropbox,$400,"Oct 10, 2023","Oct 10, 2023",Blind,Yes,N/A
2023,"$61,775.00",Donda [V2],Steve Lacy Dropbox,Steve Lacy Dropbox,$800,"Oct 8, 2023","Oct 9, 2023",Blind,Reworked,N/A
2023,"$61,775.00",Donda [V3],6 Copies Of Donda,6 Copies of Donda [V3],$500,"Oct 1, 2023","Oct 1, 2023",Normal,Yes,
2023,"$61,775.00",Multi-Era,New Body MV + Cut 500 Days In UCLA Footage,"New Body Music Video
15 minutes of cut 500 Days In UCLA footage

Flowers (Pre LP version)
DJDS TLOP
Come Home",$800,"Sep 29, 2023","Sep 30, 2023",Blind,Yes,N/A
2023,"$61,775.00",Yandhi [V2],Superheroes + Lil Floyd,"Superheroes
Lil Floyd (feat. YNW Melly)

Don't Get 2 Excited OG Files
Photo OG File
Souleros OG File",$200,"Sep 29, 2023","Sep 29, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",JESUS IS KING: The Dr. Dre Version,JESUS IS KING: The Dr. Dre Version July Copy,"JESUS IS KING: The Dr. Dre Version July Copy
Closed On Sunday Dremix (feat. Dr. Dre)
Follow God Dremix (Second Version)
Blood Of The Lamb (2022)

May 2013 Yeezus Copy
New Slaves (December 2012)
Black Skinhead (January 2013)
Blood on the Leaves (January 2013 Instrumental)
Blood on the Leaves (March 2013)
Guilt Trip (March 2013)
Hold My Liquor (March 2013)
I Am A God (March 2013)","$1,000","Sep 25, 2023","Sep 25, 2023",Blind,Yes,N/A
2023,"$61,775.00",Donda [V2],Hybrid,"Hybrid + Stems
Goin 2 Jail Stems
HIII WYD Stems

Sheep (CyHi Ref)
Get Lost (Beach House alt)",$850,"Sep 24, 2023","Sep 25, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Multi-Era,Throw Money Everywhere + This Is The Glory x2,"Throw Money Everywhere
This Is The Glory (June 2020)
This Is The Glory (October 2020)

Livin It Up (Sunday Service Choir)
FourFiveSeconds Stems
How Ya Feel + Stems","$1,350","Sep 24, 2023","Sep 24, 2023",Blind,Yes,N/A
2023,"$61,775.00",God's Country,2x Documentary,"2018-2020 Nico Documentary
16 minute God's Country vlog","$1,200","Sep 21, 2023","Sep 21, 2023",Blind,Yes,N/A
2023,"$61,775.00",DONDA [V1],Visual Album,Donda Visual Album,$700,"Sep 19, 2023","Sep 19, 2023",Blind,Yes,N/A
2023,"$61,775.00",Donda 2,Fuck Flowers,Fuck Flowers (Dem Jointz),$200,"Sep 18, 2023","Sep 18, 2023",Blind,Yes,N/A
2023,"$61,775.00",Multi-Era,"51GB of 2019 - 2022 content
(AKA 50gb of Donda 2020)",51 GB of 2019 - 2022 content,"$1,500","Sep 17, 2023","Sep 17, 2023",Blind,Yes,N/A
2023,"$61,775.00",Donda [V2],God Got Me,"God Got Me (May 2021 Freestyle) + Stems

Blind Post-2018 Song
God Level (4.2.12)
I Wish You The Best Stems
Keep My Spirit Alive (7.18 Uncut)
530 (30 Roc Version)
Keep It Burning (Jack Harlow & The-Game Ref)
Hold Me Stems
Find A Way Stems
Never Forgive Yourself (Fat Money Ref)
Different Codes CDQ
Mr. Miyagi OG
Cut Loose Stems
Heartbreaker (Freestlye)
Goin 2 Jail Stems
God Got Me (Cons & Caiden Ref)
HIII WYD Stems
We Want The Lord Stems
June Piano Instrumental
Survived (Ty Dolla $ign Ref)
Get Lost (Cory Henry Version)
Judo","$7,000","Aug 29, 2023","Sep 13, 2023",Normal,Forceleaked,Link Needed
2023,"$61,775.00",Donda [V2],Thunder,"Thunder + Stems
Back Then
Friends List

Beautiful Life Stems","$2,000","Aug 7, 2023","Aug 20, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda [V2],Soul De La,"Soul De La + Stems

Beautiful Life (Fat Money Ref)
Fade (Benji B SHMG version)
Tell The Vision (Fya Man Ref)","$2,500","Jul 17, 2023","Aug 5, 2023",Normal,Yes,"https://krakenfiles.com/view/G5KdJcUy03/file.html
https://krakenfiles.com/view/rvTU8V7R0s/file.html
https://krakenfiles.com/view/8XESVM83VK/file.html"
2023,"$61,775.00",Donda 2,Stop Looking For This + Closed For Business,"Stop Looking For This (Multiple Ye versions)
Stop Looking For This (VIC MENSA reference)
Stop Looking For This (Yung Lean reference)
Stop Looking For This (Gud reference)
Stop Looking For This (prod. 88 Keys)
Stop Looking For This (prod. Ojivolta)
Stop Looking For This (prod. Gud)
Closed For Business (Ye version)
Closed For Business (Don Toliver x Shenseaa)

""Assortment of stems and instrumentals""","$2,800","Jul 9, 2023","Jul 16, 2023",Normal,No (Funds Transferred),Link Needed
2023,"$61,775.00",Donda 2,Donda 2 Bundle,"Maintenance (will.i.am Reference)
Keep It Burning (The Game & Jack Harlow Reference)
We Did It Kid (Wheezy Version) + Stems",$800,"Jul 9, 2023",Info Needed,Normal,No,Link Needed
2023,"$61,775.00",DONDA [V1],New Body + Alien,"New Body (2020 Version)
Alien (Sep 2020 Version)

Blind Donda 2 Alt",$900,"Jun 23, 2023","Jul 7, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Turbo Grafx 16,Spaceships,Spaceships (Push x Ye x Yo Gotti x Desiigner),$250,"Jun 20, 2023","Jun 26, 2023",Blind,Yes,N/A
2023,"$61,775.00",Yandhi [V1],Alien Bundle,"2018 Alien Pro Tools (9.28.18 - 10.15.18)
February 2019 Alien + Stems
Alien (070 Shake Reference)

1x Blind My Name Is My Name Song (Pusha T)
1x Blind Yeezus Song
1x Blind SWISH Song
Black Skinhead SNL (2 alt lines)","$1,250","Jun 17, 2023","Jun 17, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",JESUS IS KING,JESUS IS KING Bundle,"Sweet Jesus (All versions + Session)
The Glade (Almost all versions)
Through The Valley (Almost all versions)
The Garden (All 2019 versions)
The Garden (2018 Ye Freestyle)
In The Morning (Ye Freestyle)
Thank You
Selah (March 2019 version) + Stems
Selah (May 2019)
Selah (Pi'erre Bourne version) + Beat Stems
Blind 2019 Wanted song (To The Light)

Timbaland Home Stems
Ant Clemons Healing Stems (replaced by Freak stems)
Blind Donda 2 Reference Track","$1,900","Jun 16, 2023","Jul 8, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda 2,Blind Donda 2,Blind Donda 2 Song,$600,"Jun 15, 2023","Jun 18, 2023",Blind,No,N/A
2023,"$61,775.00",Donda [V2],NASDAQ,"NASDAQ + Stems

Selfish (XXXTentacion x Shenseaa version)
Too Easy (Fat Money Reference)","$3,200","May 28, 2023","Jun 6, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda 2,Flowers,Flowers (will.i.am reference),$225,"May 23, 2023","May 24, 2023",Blind,Forceleaked,N/A
2023,"$61,775.00",Donda 2,GOOD Fridays Bundle,"We Did It Kid (Finished Version) + Stems
We Did It Kid (Fivio Foreign x Fat Money Reference)
Pablo (Cut Down Freestyle)
True Love (GOOD Fridays version)
530 (GOOD Fridays version)
Lord Lift Me Up (Fat Money x Ye)

We Did It Kid (March 2022 version)","$2,900","May 19, 2023","May 26, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Yandhi [V1],Alien Bundle,"2018 Alien Pro Tools (9.28.18 - 10.15.18)
February 2019 Alien + Stems
Alien (070 Shake Reference)

1x Blind My Name Is My Name Song (Pusha T)
1x Blind Yeezus Song
1x Blind SWISH Song
Black Skinhead SNL (2 alt lines)
Timbaland Home Stems
Ant Clemons Healing Stems","$1,500","May 17, 2023","Jun 17, 2023",Normal,Reworked,Link Needed
2023,"$61,775.00",Multi-Era,Maintenance Bundle + On Fire Bundle,"Maintenance (Finished version) + Stems
Maintenance (Manson produced version) + Stems
Maintenance (Beach House version)
On Fire (Ye & John Legend Freestyle)
On Fire (Finished version)
On Fire (Session)

2 Rihannas (FOOH Sample version)","$1,950","May 16, 2023","May 16, 2023",Normal,Yes,Link Needed
