Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Talk About it in the Morning,"Say No More
(prod. Nice Rec)",Track 3 on Talk About it in the Morning.,,,Album Track,No,Soundcloud
Talk About it in the Morning,"Post Up
(prod. Ty Dolla $ign)",Track 4 on Talk About it in the Morning.,,,Album Track,No,Soundcloud
Talk About it in the Morning,"Pretty Nights
(feat. The BMMB) (prod. The BMMB)",Track 5 on Talk About it in the Morning.,,,Album Track,No,Soundcloud
"0 Album Track(s)
0 Single(s)
0 Feature(s)
0 Production
0 Other",Airplane Mode,"(08/25/2014) ($ign Language is officially released)
(10/13/2015) (Airplane Mode is officially released)
(11/13/2015) (Free TC is officially released)",,,Other,,
Airplane Mode,Airplane Mode [Mixtape],Full copy of the Airplane Mode mixtape.,23:58,,Other,No,"https://soundcloud.com/tydollasign/01-airplane-mode-produced-by-ty-eazy-and-nate-3d-of-drugs?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/ecded21798f63f7480c1f2abae0277a8
https://imgur.gg/f/Na4Qjg6
https://mixtapemonkey.com/1688/ty-dolla-sign-airplane-mode"
Airplane Mode,"Airplane Mode
(prod. Ty Dolla $ign, EAZY & Nate 3D)","OG Filename: 01 Airplane Mode [Produced by Ty$, EAZY and Nate 3D of D.R.U.G.$.]
Track 1 on Airplane Mode. Initially released on October 12, 2015, alongside the announcement of the mixtape.",2:35,,Mixtape Track,No,"https://soundcloud.com/tydollasign/01-airplane-mode-produced-by-ty-eazy-and-nate-3d-of-drugs?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/2ab13af8b7a798c741f96e0c2a087d2a"
Airplane Mode,"Back In The City
(prod. Smurv & Ty Dolla $ign)","OG Filename: 02 Back In The City [Produced by Smurv & Ty$]
Track 2 on Airplane Mode.",1:35,,Mixtape Track,No,"https://soundcloud.com/tydollasign/02-back-in-the-city-produced-by-smurv-ty?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/0ed784ae66e875db40c781a965cf8e8d"
Airplane Mode,"Rich Ni$$a
(feat. YG) (prod. Mustard & Twice as Nice)","OG Filename: 03 Rich Ni$$a [Produced by DJ Mustard]
Track 3 on Airplane Mode.",1:47,,Mixtape Track,No,"https://soundcloud.com/tydollasign/03-rich-nia-produced-by-dj-mustard-twice-as-nice?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/d5735610f75ae8540313984a367e44c7"
Airplane Mode,"Sex On Drugs
(prod. Ty Dolla $ign & Nate 3D)","OG Filename: 04 Sex On Drugs [Produced by Ty$ & Nate 3D of D.R.U.G.$.]
Track 4 on Airplane Mode.",1:38,,Mixtape Track,No,"https://soundcloud.com/tydollasign/04-sex-on-drugs-produced-by-ty-nate-3d-of-drugs?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/6c73091b8d42b0d67a1653717d509de4"
Airplane Mode,"Do Thangs
(prod. Sonny Digital & Ty Dolla $ign)","OG Filename: 05 Do Thangs [Produced by Sonny Digital & Ty$]
Track 5 on Airplane Mode.",2:33,,Mixtape Track,No,"https://soundcloud.com/tydollasign/05-do-thangs-produced-by-sonny-digital-ty?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/bdc86acb98b5731576a428a32eff2d1d"
Airplane Mode,"No Fake $hit
(prod. Ty Dolla $ign & Nate 3D)","OG Filename: 06 No Fake $hit [Produced by Ty$ & Nate 3D of D.R.U.G.$.]
Track 6 on Airplane Mode.",1:27,,Mixtape Track,No,"https://soundcloud.com/tydollasign/06-no-fake-hit-produced-by-ty-nate-3d-of-drugs?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/f869adc09951039e7c73ff271aac6895"
Airplane Mode,"Violent
(prod. DJ Spinz & Southside)","OG Filename: 07 Violent [Produced by DJ Spinz and Southside]
Track 7 on Airplane Mode.",3:22,,Mixtape Track,No,"https://soundcloud.com/tydollasign/07-violent-produced-by-dj-spinz-and-southside?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/99a996d603b70c46b1add29cde24347b"
Airplane Mode,"One Thing
(prod. Mike WiLL Made-It)","OG Filename: 08 One Thing [Produced by Mike Will Made-It]
Track 8 on Airplane Mode.",3:26,,Mixtape Track,No,"https://soundcloud.com/tydollasign/08-one-thing-produced-by-mike-will-made-it?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/d93a8707bdb00abc088d9a9d02f4398f"
Airplane Mode,"Money Ruin Friendships
(feat. Joe Moses) (prod. Mustard)","OG Filename: 09 Money Ruin Friendships [Prod by DJ Mustard]
Track 9 on Airplane Mode.",1:19,,Mixtape Track,No,"https://soundcloud.com/tydollasign/09-money-ruin-friendships-prod-by-dj-mustard?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/5a9197f9c8f0d2c29c4c0079268f8438"
Airplane Mode,"All
(prod. James Koo & D'Mile)","OG Filename: 10 All [Produced by James Koo of D.R.U.G.$. + Co. Prod by D_Mile]
Track 10 on Airplane Mode.",4:16,,Mixtape Track,No,"https://soundcloud.com/tydollasign/10-all-produced-by-james-koo-of-drugs-co-prod-by-d-mile?in=tydollasign/sets/airplane-mode&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
https://pillows.su/f/367bc2dad420c814078d188edf7bec16"
"20 Album Track(s)
2 Single(s)
28 Feature(s)
0 Production
0 Other",Free TC,"(08/25/2014) ($ign Language is officially released)
(10/13/2015) (Airplane Mode is officially released)
(11/13/2015) (Free TC is officially released)",,,Other,,
Free TC,"Batgang - Dangerous
(feat. Ty Dolla $ign & Juliann Alexander) (prod. KB)",Track 10 on Batgang's Batgang: 4B's.,,,Feature,Yes,
Free TC,"Chris Brown - Loyal
(feat. Lil Wayne & Tyga) (prod. Nic Nac)","Track 3 on Chris Brown's X. Released as a single on March 24, 2014. Written by Nicholas Balding, Mark Kragen, Bobby Brackins, Dwayne Michael Carter Jr., Michael Ray Stevenson, and Tyrone Griffin Jr. Mixed by Jaycen Joshua. Mastered by Tom Coyne. Engineered by Brian Springer and Ryan Kaul.",4:25,,Other,Yes,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk?si=1da826e8e7a34844
Free TC,"Vell - Childish
(feat. Ty Dolla $ign) (prod. Mustard & Larry Jayy)","Released as a single on October 27, 2014.",3:28,,Feature,Yes,https://open.spotify.com/track/4KjUZ7drSVPSs4HGSPepnK?si=44844c7438e34959
Free TC,"Snow Tha Product - 1 Time
(feat. Ty Dolla $ign) (prod. Ty Dolla $ign)",Track 5 on Snow Tha Product's The Rest Comes Later.,,,Feature,Yes,
Free TC,"The Weeknd - King of The Fall (Remix)
(feat. Ty Dolla $ign & Belly) (prod. The Weeknd & DaHeala)",,,,Feature,Yes,
Free TC,"Stand For
(prod. Diplo & Dahi)","Written by Ty Dolla $ign, Dacoury Natache, Diplo, and Lady G.",3:21,,Single,Yes,https://open.spotify.com/album/0G3PaiziCtoCF26New6ILn?si=HqLz3K5kR6GSjOXQVfYCCQ
Free TC,"Destructo - Nobody Else
(feat. Warren G & Ty Dolla $ign) (prod. Destructo)",Track 6 on Destructo's West Coast EP.,,,Feature,Yes,
Free TC,"SoMo - Ride (Remix)
(feat. Ty Dolla $ign & K CAMP) (prod. Mick Schultz)",Track 1 on SoMo's Ride (Remixes).,,,Feature,Yes,
Free TC,"Jeremih - Don't Tell 'Em (Remix)
(feat. French Montana & Ty Dolla $ign) (prod. Mick Schultz, Mustard & Mike Free)",,,,Feature,Yes,
Free TC,"Kanye West - Only One
(feat. Paul McCartney & Ty Dolla $ign) (prod. Paul McCartney, Kanye West, Noah Goldstein & MIKE DEAN)","Released as a single on December 31, 2014. Keyboards played by Paul McCartney. Synthesizers programmed by MIKE DEAN. Additional vocals provided by Ty Dolla $ign. Written by Paul McCartney, Kanye West, Kirby Lauryen, Noah Goldstein, and MIKE DEAN.",4:42,,Feature,Yes,https://open.spotify.com/track/0j35X8cTq543QDYLOyqB8W?si=b07f38947ed349b1
Free TC,"K CAMP - Shoutout My Bitches
(feat. Dan Diego & Ty Dolla $ign) (prod. Big Fruit)",Track 6 on K CAMP's One Way.,,,Feature,Yes,
Free TC,"Lupe Fiasco - Deliver
(feat. Ty Dolla $ign) (prod. MoeZ'art)",Track 12 on Lupe Fiasco's Tetsuo & Youth.,,,Feature,Yes,
Free TC,"Project Pat - Twerk It
(feat. Ty Dolla $ign, Wiz Khalifa & Wale) (prod. Juicy J, Lil Awree & K.E. on the Track)",,3:48,,Feature,Yes,
Free TC,"Kanye West - FourFiveSeconds
(feat. Rihanna, Paul McCartney, Carnie Wilson, Wendy Wilson & Ty Dolla $ign) (prod. Kanye West, Paul McCartney, MIKE DEAN, Dave Longstreth, Noah Goldstein & Kuk Harrell)","Released as a single on January 24, 2015. Acoustic guitar played by Paul McCartney. Bass played by MIKE DEAN. Organ played by Dave Longstreth. Background vocals provided by Paul McCartney, Ty Dolla $ign, Carnie Wilson, and Wendy Wilson. Written by Kanye West, Paul McCartney, MIKE DEAN, Dave Longstreth, Noah Goldstein, Kirby Lauryen, Ty Dolla $ign, Dallas Austin, and Elon Rutberg. Mixed by Manny Marroquin, Chris Galland, Jeff Jackson, and Ike Schultz. Engineered by MIKE DEAN, Noah Goldstein, Marcos Tovar, Brendan Morawski, Zeke Mishanec, Jeremy ""Head"" Hartney, Brandon Wood, and Jordan Heskett.",3:08,,Feature,Yes,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y?si=768e992db76e4795
Free TC,"Drop That Kitty
(feat. Charli xcx & Tinashe) (prod. Stargate & Cashmere Cat)","Written by Ty Dolla $ign, Charli xcx, Magnus Hoiberg, Mikkkel S. Eriksen, and Tor Erik Hermansen. Interpolates ""Salt Shaker"" by Ying Yang Twins.",3:37,,Single,Yes,https://open.spotify.com/track/0Bi1amRigSOIzLc21hOH6p?si=ad9af31be640496b
Free TC,"Chris Brown & Tyga - Nothin' Like Me
(feat. Ty Dolla $ign) (prod. Mike Free & Mustard)",Track 2 on Chris Brown and Tyga's Fan of a Fan: The Album.,,,Feature,Yes,
Free TC,"Wale - The Summer League
(feat. Kanye West & Ty Dolla $ign)","Throwaway from Wale's sophomore album The Album About Nothing. Features Kanye and Ty Dolla $ign, first previewed on Wale's Instagram. Thought to be unreleased for years until people realized it actually officially released on March 23rd, 2015, indicated by Kanye tweeting out a SoundCloud link to the song on that day.",2:32,,Feature,No,https://pillows.su/f/df23833d2876b1bfc3d7d13412e392af
Free TC,"Go Hard Or Go Home (Part 2)
(with Wiz Khalifa, Trey Songz & French Montana) (prod. The Featherstones)",Track 17 on Furious 7 (Original Motion Picture Soundtrack).,,,Other,Yes,
Free TC,"Omarion - Post to Be (Remix)
(feat. DeJ Loaf, Trey Songz, Ty Dolla $ign & Rick Ross) (prod. Mike Free & Mustard)",,,,Feature,Yes,
Free TC,"Fredo Santana - Watch Out
(feat. QUE. & Ty Dolla $ign) (prod. TrapMoneyBenny)",Track 7 on Fredo Santana's Ain't No Money Like Trap Money (Vol. 1).,,,Feature,Yes,
Free TC,"RJmrLA - Your Money
(feat. Joe Moses & Ty Dolla $ign) (prod. League of Starz)",Track 5 on RJmrLA's O.M.M.I.O. 2.,,,Feature,Yes,
Free TC,"Troy Ave - Do Betta
(feat. Ty Dolla $ign)",Track 10 on Troy Ave's Major Without A Deal.,,,Feature,Yes,
Free TC,"Major Lazer - Lean On (Remix)
(feat. DJ Snake, MØ & Ty Dolla $ign) (prod. DJ Snake & Diplo)",Track 10 on Major Lazer's Lean On (Remixes),,,Feature,Yes,
Free TC,"Trey Songz - Loving You
(feat. Ty Dolla $ign) (prod. Bryan ""Composer"" Nelson)",Track 7 on Trey Songz' Trigga: Reloaded.,,,Feature,Yes,
Free TC,"Trae tha Truth - Late Night King
(feat. Jeremih, T.I. & Ty Dolla $ign) (prod. Watson The Great & Fresh Beatzz)",Track 7 on Trae the Truth's Tha Truth.,,,Feature,Yes,
Free TC,"Chinx - Other Side
(feat. Ty Dolla $ign) (prod. Remo the Hitmaker)",Track 4 on Chinx' Welcome to JFK.,,,Feature,Yes,
Free TC,"PARTYNEXTDOOR - Routine Rouge
(feat. Rich The Kid & Ty Dolla $ign) (prod. PARTYNEXTDOOR)",,,,Feature,No,
Free TC,"Joe Moses - Lit
(feat. Ty Dolla $ign) (prod. Mustard)",Track 8 on Joe Moses' From Nothing to Something 3.,,,Feature,Yes,
Free TC,"The Game - Up On The Wall
(feat. YG, Ty Dolla $ign & JasonMartin) (prod. DJ Battlecat)",Track 12 on The Game's The Documentary 2.5.,,,Feature,Yes,
Free TC,"The Game - My Flag/Da Homies
(feat. AD, Mitchy Slick, Skeme, RJmrLA, Joe Moses, Jay 305 & Ty Dolla $ign) (prod. Mustard)",Track 14 on The Game's The Documentary 2.5.,,,Feature,Yes,
Free TC,"Gordo & Atmozfears - Can You Feel It
(feat. Ty Dolla $ign) (prod. Gordo & Atmozfears)",Track 12 on Gordo's Papi Gordo.,,,Feature,Yes,
Free TC,"Puff Daddy & The Family - You Could Be My Lover
(feat. Gizzle & Ty Dolla $ign) (prod. Diddy, Mario Winans & Kuk Harrell)",Track 13 on Puff Daddy & The Family's MMM (Money Making Mitch).,,,Feature,Yes,
Free TC,"LA
(feat. Kendrick Lamar, Brandy, James Fauntleroy, Nate Howard & Blaq Tuxedo) (prod. Chordz, D'Mile & Ty Dolla $ign)","Track 1 on Free TC. Features additional vocals from Nate Howard and Blaq Tuxedo. Cello played by Giovanna Clayton, María Martínez, Nancy Stein-Ross, and Peggy Baldwin. Double bass played by H.L. Estrada and Kevin Brandon. Features lead violin from Mark Cargill. Talkbox played by Battlecat. Viola played by Caroline Buckman, Jimbo Ross, Jorge Moraga, and S.L. Smith. Features violin from C.M. Woods, Kathleen Robertson, Lesa Terry, Minyoung Chang, Neel Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Darius Logan, Dernst Emile II, Dominique Logan, James Fauntleroy, Nate Howard, Yves Bazelais Jr., K. Duckworth, Marlon Barrow, Tyrone Griffin Jr., and Benjamin Wright. Mixed by Derek ""MixedByAli"" Ali. Mastered by Dave Kutch. Engineered by Andy Barnes.",5:07,,Album Track,Yes,https://open.spotify.com/track/4FRKDyexVDdFBnRlYWw8bj?si=b7319c22f34f4940
Free TC,"Saved
(feat. E-40) (prod. Mustard, Twice As Nice & D'Mile)","Track 2 on Free TC. Released as a single on October 16, 2015. Written by Bobby Brackins, Dijon MacFarlane, Glenda Proby, Khaled Rohaim, Nick Audino, Earl Stevens, Lewis Hughes, and Tyrone Griffin Jr. Mixed by James Royo and Jorge Taveras. Mastered by Dave Kutch. Engineered by Andy Barnes.",2:59,,Album Track,Yes,https://open.spotify.com/track/2ESNJZExcQw1BAmmA8Ct3j?si=7ee58ce592d2400e
Free TC,"Straight Up
(feat. Jagged Edge & Jacob Luttrell) (prod. Pop Wansel, Skippa Da Flippa & Autoro Whitfield)","Track 3 on Free TC. Additional vocals provided by Jacob Luttrell. Flugelhorn played by Tyrone Griffin Sr. Saxophone played by Tim Anderson. Trombone played by Richard Moorings. Written by Autoro Whitfield, Brian Casey, Bryan-Michael Cox, Glenda Proby, Jermaine Dupri Mauldin, Patricia Rushen, Ronald Colson, Andrew Wansel, Brandon Casey, Fred Douglas Jr. Washington, Sheree Brown, and Tyrone Griffin Jr. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by Andy Barnes. Samples ""Settle for My Love"" by Patrice Rushen.",5:02,,Album Track,Yes,https://open.spotify.com/track/6E8hJCb1f6a5DX6PPHuhc5?si=29b7aca6eb4a472c
Free TC,"Solid
(feat. Babyface) (prod. Ty Dolla $ign, Babyface, The Young Rascals & D'Mile)","Track 4 on Free TC. Released as a single on October 23, 2015. Bass guitar played by H.L. Estrada and Kevin Brandon. Cello played by Giovanna Clayton, Nancy Stein-Ross, Peggy Baldwin, and María Martínez. Features lead violin from Mark Cargill. Viola played by Caroline Buckman, Jimbo Ross, Jorge Moraga, and S.L. Smith. Features violin from C.M. Woods, Kathleen Robertson, Lesa Terry, Minyoung Chang, Neel Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Glendy Proby, Kenneth Edmonds, Khristopher Riddick-Tynes, Paris Jones, and Tyrone Griffin Jr. Mixed by Paul Boutain. Mastered by Dave Kutch. Engineered by Paul Boutain.",4:19,,Album Track,Yes,https://open.spotify.com/track/4Y4hyK60i3xU3pprXx8gZo?si=79ddd122d0894182
Free TC,"Horses in the Stable
(feat. Tish Hyman) (prod. Dave Kuncio & Rance)","Track 5 on Free TC. Written by Ty Dolla $ign, Larrance Dopson, Latisha Hyman, and David Kuncio. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by Andy Barnes.",3:06,,Album Track,Yes,https://open.spotify.com/track/3VmoZVnEmYqU37QMhxzB0R?si=92c4068c661f47c4
Free TC,"Know Ya
(feat. Trey Songz & Keke Palmer) (prod. Metro Boomin & DJ Spinz)","Track 6 on Free TC. Additional vocals provided by Keke Palmer. Cello played by Giovanna Clayton, Nancy Stein-Ross, Peggy Baldwin, and María Martínez. Double Bass played by  H.L. Estrada and Kevin Brandon. First Features violin from Mark Cargill. Viola played by Caroline Buckman, Jimbo Ross, Jorge Moraga, and S.L. Smith. Features violin from C. M. Woods, Minyoung Chang, Neil Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Joseph Allen, Leland Wayne, Gary Rafael Hill, Tremaine Neverson, and Tyrone Griffin Jr. Mixed by John Kercy. Mastered by Dave Kutch. Engineered by Ty Dolla $ign, Keke Palmer, and Andy Barnes.",4:53,,Album Track,Yes,https://open.spotify.com/track/2yZc4sACQDjc9obitQAjrg?si=090a6db99d8e46bb
Free TC,"Credit
(feat. Sevyn Streeter, Big TC, D-Loc, Micah Powell & Tiffany Gouché) (prod. Ty Dolla $ign, B Ham, Chordz, Devin Cruise, Cy Fyre, Soundz & D'Mile)","Track 7 on Free TC. Additional vocals provided by Big TC, D-Loc, Micah Powell, and Tifanny Gouché. Alto saxophone played by Terrace Martin. Cello played by Giovanna Clayton, Nancy Stein-Ross, and Peggy Baldwin. Double Bass played by H.L. Estrada and Kevin Brandon. First Features violin from Mark Cargill. Piano played by Kenny Crouch. Viola played by Jimbo Ross, Jorge Moraga, Kathleen Robertson, and S.L. Smith. Features violin from C.M. Woods, Caroline Buckman, Lesa Terry, Minyoung Chang, Neel Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Dernst Emile II, Devin Cruise, Glenda Proby, Brandon Hamlin, Cyshae Strachan, Devin Montgomery, Marlon Barrow, Sevyn Streeter, and Tyrone Griffin Jr. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by Andy Barnes.",6:11,,Album Track,Yes,https://open.spotify.com/track/6GDMLZoykMpZ4JqQoyoZpQ?si=8fb582da69ab4066
Free TC,"Miracle / Wherever
(feat. Big TC & D-Loc, Angel Gold, Micah Powell & Sevyn Streeter) (prod. Ty Dolla $ign, Nate 3D & D'Mile)","Track 8 on Free TC. Features additional vocals from Angel Gold, Micah Powell, and Sevyn Streeter. Cello played by Giovanna Clayton, Nancy Stein-Ross, and Peggy Baldwin. Double bass played by H.L. Estrada and Kevin Brandon. Flugelhorn, trumpet, and horn played by Tyrone Griffin Sr. Features lead violin from Mark Cargill. Piano played by Kenny Crouch. Saxophone played by Tim Anderson. Talkbox played by Terrace Martin. Trombone played by Richard Moorings. Viola played by Caroline Buckman, Jimbo Ross, and Jorge Moraga. Features violin from C. M. Woods, Kathleen Robertson, Lesa Terry, Minyoung Chang, Neel Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, S.L. Smith, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Dernst Emile II, Angel Griffin, Gabreal Griffin, Christian Jones, Nick Welsh, and Tyrone Griffin Jr. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by Andy Barnes.",8:15,,Album Track,Yes,https://open.spotify.com/track/6jhXQOpqcZ1gCm3xDVz4If?si=ba0c4b2e4ae34af1
Free TC,"Guard Down
(feat. Kanye West, Diddy & Nico & Vinz) (prod. Hit-Boy)","Track 9 on Free TC. Features additional vocals from Nico & Vinz. Cello played by Giovanna Clayton, María Martínez, Nancy Stein-Ross, and Peggy Baldwin. Double bass played by H.L. Estrada and Kevin Brandon. First Features violin from Mark Cargill. Viola played by Caroline Buckman, Jimbo Ross, and Jorge Moraga. Features violin from C.M. Woods, Kathleen Robertson, Lesa Terry, Minyoung Chang, Neel Hammond, Nicole Garcia, Susan Chatman, Terry Glenny, and Richard Adkins. Orchestra conducted by Benjamin Wright. Written by Kanye West, Chauncey Hollis, Paris Jones, Sean Combs, and Tyrone Griffin Jr. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by Andy Barnes.",4:57,,Album Track,Yes,https://open.spotify.com/track/6IZj5g48mZnFQ1d1HECaIv?si=2aacbba457154e41
Free TC,"Sitting Pretty
(feat. Wiz Khalifa) (prod. benny blanco, Two Inch Punch & Noah Breakfast)","Track 10 on Free TC. Written by Jazzaé De Waal, Ben Ash, Benjamin Levin, Cameron Jibril Thomas, Noah Beresin, and Tyrone Griffin Jr. Mixed by Serban Ghenea. Mastered by Dave Kutch. Engineered by Phil Seaford, Andy Barnes, Chris ""Anger Management"" Schlafani, and John Hanes.",3:26,,Album Track,Yes,https://open.spotify.com/track/1Bhlqe4AzFiwAQ2p07Agf3?si=c91ccc77d9024c8f
Free TC,"When I See Ya
(feat. Fetty Wap) (prod. Cardo Got Wings & Johnny Juliano)","Track 11 on Free TC. Released as a single on September 11, 2015. Written by Brock Korsan, John Earl Julian, Ronald LaTour, Tyrone Griffin Jr., and Willie Maxwell Jr. Mixed by Jaycen Joshua and Ryan Kaul. Mastered by Dave Kutch. Engineered by Andy Barnes.",3:34,,Album Track,Yes,https://open.spotify.com/track/2dUS20hzHApoQeQbzZ57Ms?si=86f82d6b673649d3
Free TC,"Blasé
(feat. Future & Rae Sremmurd) (prod. DJ Spinz)","Track 12 on Free TC. Released as a single on June 26, 2015. Written by Marquis Medina, Slim Jxmmi, Gary Rafael Hill, Khalif Brown, Nayvadius Wilburn, and Tyrone Griffin Jr. Mixed by Seth Firkins. Mastered by Dave Kutch. Engineered by Ty Dolla $ign and Andy Barnes.",4:45,,Album Track,Yes,https://open.spotify.com/track/1UYLxZIL4IicS6TaPUZFTH?si=ea8f6a9f42324b24
Free TC,"Only Right
(feat. YG, Joe Moses & TeeCee4800) (prod. Mustard & Mike Free)","Track 13 on Free TC. Released as a single on May 25, 2015. Written by Ty Dolla $ign, YG, Mustard, Joseph Allen, Marquise De Angelo Newman, and Mike Free. Mixed by James Royo and Victor Luevanos. Mastered by Dave Kutch. Engineered by Andy Barnes.",3:07,,Album Track,Yes,https://open.spotify.com/track/6sr535Uv3LvIUqVtsEWQh1?si=bdfaa360b0134720
Free TC,"Bring It Out Of Me
(prod. Stargate)","Track 14 on Free TC. Written by Glenda Proby, Mikkel S. Eriksen, Paola Prudencio, Tor Erik Hermansen, and Tyrone Griffin Jr. Mixed by Phil Tan. Mastered by Dave Kutch. Engineered by Daniela Rivera and Miles Walker. Executive produced by Tim Blacksmith.",3:46,,Album Track,Yes,https://open.spotify.com/track/1jO5tIfeILjcjKF25pF7oM?si=4c525a549f8a4b9d
Free TC,"Actress
(feat. R. Kelly, Big TC, D-Loc, French Montana & Malik Yusef) (prod. D'Mile)","Track 15 on Free TC. Additional vocals provided by Big TC, D-Loc, French Montana, and Malik Yusef. Written by Dernst Emile II, R. Kelly, and Ty Dolla $ign. Mixed by John Kercy. Mastered by Dave Kutch. Engineered by Abel Garibaldi, Andy Barnes, and Ian Mereness. Removed from streaming platforms due to R. Kelly's controversies.",6:12,,Album Track,No,https://pillows.su/f/4e447cd44a20ebc6bdcba4a09ab10ba7
Free TC,"Finale
(feat. Sa-Ra, PJ, Thundercat, Sunny Bey & Ti-A) (prod. DJ Khalil & Shafiq Husayn)","Track 16 on Free TC. Additional vocals provided by Stephen ""Thundercat"" Bruner, Sunny Bey, and Ti-A. Keyboards played by Sam Barsh. Synthesizer played by Shafiq Husayn. Upright bass played by Daniel Seeff. Written by Om'Mas Keith, Sam Barsh, Shafiq Husayn, Stephen ""Thundercat"" Bruner, Taz Arnold, Khalil Abdul-Rahman, Paris Jones, and Tyrone Griffin Jr. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch. Engineered by DJ Khalil, Om'Mas Keith, Shafiq Husayn, and Andy Barnes.",2:54,,Album Track,Yes,https://open.spotify.com/track/3X2K5co2zynJbIy7EjyJG6?si=c3e34eb1b95944e2
Free TC,"Like a Drug
(prod. YungFlamez)",Track 17 on Free TC (Deluxe). Written by Quoran Williams and Tyrone Griffin Jr. Mastered by Dave Kutch.,4:42,,Album Track,Yes,https://open.spotify.com/track/30WGusLnz0ayHPGAco36A2?si=8ba16150f75b4ea3
Free TC,"Wavy
(feat. Joe Moses) (prod. Mustard & SickDrumz)","Track 18 on Free TC (Deluxe). Released as a single on January 16, 2016. Written by Joe Moses, Ty Dolla $ign, Mustard, Jazzaé De Waal, Lewis One, Marquise Newman, Nick Audino, and Te Whiti Warbrick. Mastered by Dave Kutch.",3:08,,Album Track,Yes,https://open.spotify.com/track/6oECOh5nAYmxz4EiYhjsPi?si=d0146afbf7d340fe
Free TC,"Long Time
(feat. Quavo) (prod. Metro Boomin)","Track 19 on Free TC (Deluxe). Written by Ty Dolla $ign, Leland Wayne, and Quavious Marshall. Mastered by Dave Kutch.",3:08,,Album Track,Yes,https://open.spotify.com/track/3US2qDmY0lqxoEe7dPrGOR?si=0a562fae7cff4472
Free TC,"Westside
(prod. Mustard & Jodd Knight)","Track 20 on Free TC (Deluxe). Written by Ty Dolla $ign, Alexander Izquierdo, Jodd Vaughn Knight, Kristal Oliver, Kristofer Murray, and Gamal ""LunchMoney"" Lewis. Mixed by Jean-Marie Horvat. Mastered by Dave Kutch",4:05,,Album Track,Yes,https://open.spotify.com/track/2hkBrU5mjoielqu0SFW3DX?si=f49fcb23d5ed47b3
"0 Album Track(s)
2 Single(s)
14 Feature(s)
0 Production
0 Other",Campaign [V1],"(11/13/2015) Free TC is officially released
(03/19/2016) Purple Reign Tour ends",,,Other,,
Campaign [V1],"Charlie Puth - One Call Away (Coast To Coast Remix)
(feat. Sofía Reyes, Brett Eldredge & Ty Dolla $ign) (prod. DJ Frank E & Matt Prime)",Track 7 on Charlie Puth's One Call Away (Acoustic + Remixes).,,,Feature,Yes,
Campaign [V1],"Major Lazer - Boom
(feat. MOTi, Ty Dolla $ign, Wizkid & Kranium) (prod. Jr. Blender, MOTi & Major Lazer)",Track 11 on Major Lazer's Peace Is The Mission (Extended).,3:06,,Feature,Yes,
Campaign [V1],"R. Kelly - Anything Goes
(feat. Ty Dolla $ign) (prod. R. Kelly & D'Mile)",Track 3 on R. Kelly's The Buffet.,,,Feature,Yes,
