"Era","Name","Notes","Track Length","File Date","Leak Date","Available Length","Quality","Link(s)"
"WRLD ON DRUGS","World Tour [V1]
(prod. DJ Relentt)
(Aquafina)","OG Filename: JUICE WRLD - WORLD TOUR(8.17.18_vekz)
Original version of Aquafina, then titled ""World Tour."" Previewed by Juice WRLD on August 17th, 2018. Released as Track 3 on The Pre-Party EP. Leaked in full on June 6th, 2025.","","","Jun 6, 2025","OG File","Lossless","http://music.froste.lol/song/a79ff6370a19bad1c55fe64fa8644f35/play
https://pixeldrain.com/u/adHTXJqh"
"Posthumous","Celebrate [V2]
(feat. Offset) (prod. Metro Boomin')
(Since A Jit)","OG Filename: 04 CELEBRATE 13 SET metro v2.8","2:57","","Jun 6, 2025","OG File","Lossless","http://music.froste.lol/song/460ec0a7785534f1213f0da7ee348a87/play
https://pixeldrain.com/u/wFC8Hkb7"
"Posthumous","In The Dark [V5]
(prod. Carlton Mcdowell & SoundsBy8)
(The Party Never Ends, I See In The Dark, Oxy In The Dark, Let The Party Start)","OG Filename: 00 b487 v4.0 intro only
Fourth mix of the shortened version of ""In The Dark,"" used as the introduction to The Party Never Ends. Leaked in full on June 6th, 2025.","1:02","Mar 9, 2023","Jun 6, 2025","OG File","Lossless","http://music.froste.lol/song/6bf330fb9c877b4157497c8310a52cfd/play
https://pixeldrain.com/u/oFSCtEHs"
"Death Race for Love","⭐ Karma
(prod. DatBoiGetro, Gunboi & PVLACE)
(Designer, Rolling Loud)","OG Filename: Juice Wrld - Karma v1.0 (emely)
Highly anticipated throwaway initially previewed by Juice WRLD on March 3rd, 2019. Several more snippets leaked throughout 2021, even being previewed by Adin Ross several times, who unfortunately got his hands on the song. In June 2025, the song started being discussed again due to Adin Ross calling up Pete asking him to drop the song. On Discord, a community member said if the song didn't drop, they would leak it. It then leaked a few days later on June 5th, 2025. The OG Files and stems for the instrumental leaked a day after. Among the Top 10 songs chosen by fans during the voting for the deluxe edition of The Party Never Ends.","3:35","Feb 20, 2019","Jun 5, 2025","OG File","Lossless","https://lastshare.org/share/qoKncUklAfEuFV1
https://pixeldrain.com/u/8JYQF58v
https://pixeldrain.com/u/C2zCCngj
https://pixeldrain.com/u/gzXAwKxr
https://www.dropbox.com/scl/fo/dvo99yly2ne2doyl1i0ko/AG5Ouaf0L9HoEym2Wty6vKg?rlkey=ml4p0byqfv4mmuo25w7jl49da&e=2&dl=0"
"Goodbye & Good Riddance","Repo [V1]
(prod. TyMadeIt)
(Cheat Code, No Depot)","Original version of Cheat Code with production from TyMadeIt. Previewed in a Discord voice chat on June 2nd, 2025.","N/A","N/A","Jun 2, 2025","Snippet","Recording","https://pixeldrain.com/u/9N2Cdd5V
https://pixeldrain.com/u/eDfUXmhV"
"Posthumous","Buck 50 [V9]
(prod. Carlton McDowell & SoundsBy8)
(Buck Fifty)","OG Filename: Juice Wrld - buck 50 v6.1 (472 cj) PREMASTER","3:40","","Jun 2, 2025","OG File","Lossless","http://music.froste.lol/song/75ce41255345fcd80dedf4f61ad5902a/play
https://pixeldrain.com/u/mcPeCjGB"
"Posthumous","Buck 50 [V10]
(prod. Carlton McDowell & SoundsBy8)
(Buck Fifty)","OG Filename: Juice Wrld - buck 50 v6.1 (472 cj) PREMASTER_1","3:36","","Jun 2, 2025","OG File","Lossless","http://music.froste.lol/song/603d65772cd2af823acfdaf49c36e038/play
https://pixeldrain.com/u/sT9LyXnf"
"Goodbye & Good Riddance","✨ Boss Now*
(prod. DT)
(Through The Wire, I'm On Fire)","Throwaway which shares an instrumental with ""Reach,"" ""Oxygen,"" and ""Reach Freestyle."" Initially snippeted on February 10th, 2024. Leaked on May 31st, 2025.","","","May 31, 2025","Full","High Quality","http://music.froste.lol/song/ddd0fd52ff47b0def926273fb82598f7/play
https://pixeldrain.com/u/FkLnjXwF"
"Goodbye & Good Riddance","Life's A Book
(prod. Murda Beatz)
(Fast Forward)","Formerly unheard unbounced throwaway which was recorded on the same instrumental as ""Antisocial."" Leaked alongside ""Boss Now"" on May 31st, 2025, after a successful $15,000 groupbuy. WAV bounced from the session which leaked on January 25th, 2026.","2:44","Mar 3, 2018","May 31, 2025","Stem Bounce","Lossless","http://music.froste.lol/song/14ad78724c2407e4eb2a2c78232001e4/play
https://pixeldrain.com/u/oVcH3PDZ
https://pixeldrain.com/u/R3jsyomn"
"The Outsiders","In My Head*
(prod. Nick Mira)
(Cupid Freestyle)","Throwaway recorded on the same beat as ""Cupid Freestyle."" Leaked after a successful $16,000 groupbuy on May 20th, 2025. File is degraded.","2:11","Oct 21, 2019","","Full","CD Quality","http://music.froste.lol/song/5e73d0e509ff596d4f7bfc21f6b9ac9c/play
https://pixeldrain.com/u/C5oUY7FT"
"Goodbye & Good Riddance","Tusk
(prod. Nick Mira)
(Migraine)","Throwaway previewed on May 15th, 2025. A few other snippets have been shared since. Likely recorded during the sessions for Goodbye & Good Riddance.","N/A","N/A","May 15, 2025","Snippet","High Quality","http://music.froste.lol/song/d80129911d0d87a47c861349f772c22e/play
https://pixeldrain.com/u/xP2HLDP2
https://pixeldrain.com/u/BSta9B1U
https://pixeldrain.com/u/5DcbErzD
https://pixeldrain.com/u/3zVWfJLZ
https://pixeldrain.com/u/vhTM7RPi"
"Posthumous","✨ New Girl [V5]
(prod. Joey88 & Leaf)
(Latex)","OG Filename: JUICE WRLD - NEW GIRL
Updated mix of New Girl from October 2023. Leaked in full on May 12th, 2025.","4:09","Oct 1, 2023","May 12, 2025","OG File","Lossless","http://music.froste.lol/song/c05f42045cef4b655a0ed4a58ba1fcfa/play
https://pixeldrain.com/u/v8brcPoC"
"The Outsiders","⭐ Send Away
(prod. Styn)
(Cookie Crisp)","OG Filename: Juice Wrld - send away v1.0 (climax shit styn)
Highly anticipated throwaway. Initially previewed via Pete's Instagram story on September 2nd, 2019. Degraded file leaked on August 22nd, 2024. OG File leaked on May 11th, 2025, revealing the title to be ""Send Away."" Samples Slum Village's ""Climax.""","3:04","Aug 3, 2019","","OG File","Lossless","https://lastshare.org/share/r9jpit4D4SmG07a
https://pixeldrain.com/u/yDWVHV6N
https://pixeldrain.com/u/G4U9v5Lu"
"WRLD ON DRUGS","SYKI - Bitter ASFF [V1]
(feat. Juice WRLD) (prod. 1Mind)
(Afterparty, Bitter As Fuck)","OG Filename: KILL x JUICE Bitter asff_Current
Leaked in full on May 10th, 2025.","","N/A","May 10, 2025","OG File","Lossless","http://music.froste.lol/song/e6445a074dca9264cfc6bb67c680705d/play
https://pixeldrain.com/u/zjtBwNoA"
"The Outsiders","Paranoid*
(with G Herbo) (prod. Bobby Raps, DY Krazy & Morgan O'Connor)
(New Shit, Swiped My Rim)","Throwaway made in collaboration with G Herbo. Leaked after a successful $15,000 groupbuy on May 9th, 2025.","2:23","Mar 11, 2019","","Full","High Quality","http://music.froste.lol/song/fc10764b601e08a43a1e98d97195f648/play
https://pixeldrain.com/u/8PQ1VVkY"
"WRLD ON DRUGS","Red Bentley [V2]
(with Future) (feat. Young Thug) (prod. Murda Beatz)
(All Red Bentley, Gigolo)","OG Filename: All Red Bentley W Thug And Juice
This song originally began as a solo Young Thug track. Initially previewed on October 13th, 2018. Leaked in full on May 4th, 2025.","","","May 4, 2025","OG File","Lossless              (L + R Files)","http://music.froste.lol/song/136dab51e833cc242343babc2a7471d2/play
https://pixeldrain.com/u/MdLm89RS
https://pixeldrain.com/u/C2QrMxJN
https://pixeldrain.com/u/qwDRztGu"
"Goodbye & Good Riddance","🥇 Two Of Me*
(prod. Louis Bell)","Throwaway initially previewed by Juice WRLD during his trip to Greece on March 1st, 2018. Another snippet was recorded during a photoshoot. @vaultofjuice previewed the song during an Instagram live on March 19th, 2025. Footage of the song being played leaked on April 27th, 2025.","N/A","Mar 1, 2018","Apr 27, 2025","Partial","Recording","https://lastshare.org/share/2wvFASnrWe7ERdj"
"Death Race for Love","✨ Tsunami Soul
(prod. Wheezy)
(We Outta Here, Coming With Me)","Unbounced throwaway previewed by @vaultofjuice in an Instagram live on March 19th, 2025. Leaked in full on April 19th, 2025, after a successful $17,000 groupbuy. WAV bounced from the session which leaked on January 25th, 2026. Shares an instrumental with ""Better Off.""","2:28","Jan 2019","","Stem Bounce","Lossless","http://music.froste.lol/song/1a9b6312197051d2506a852a8eb1e0da/play
https://pixeldrain.com/u/4LKBbwV6
https://pixeldrain.com/u/fDS5ovxX"
"Goodbye & Good Riddance","Prada*
(prod. DT & Nick Mira)","Unbounced open verse throwaway. Leaked on April 16th, 2025. Shares an instrumental with ""Every Hour"" and ""Put Me Down.""","","","Apr 16, 2025","Full","High Quality","http://music.froste.lol/song/6816192784a9c5fb4064a75b54f271b0/play
https://pixeldrain.com/u/Z733zNEX"
"The Outsiders","Hit Licks*
(prod. Carlton McDowell)
(Harry Potter)","Throwaway previewed by @vaultofjuice in an Instagram live on January 31st, 2024. Leaked in full on May 13th, 2025. File is degraded.","2:05","Nov 20, 2019","","Full","CD Quality","http://music.froste.lol/song/c1b1dd15d3f1712a895a385f24b1e1e0/play
https://pixeldrain.com/u/teDqMUCs"
"The Outsiders","Disappear*
(with Chief Keef) (prod. Carlton McDowell & SoundsByB)","One of Juice WRLD & Chief Keef's only known collaborations. Initially previewed by producer Carlton McDowell via Instagram on November 14th, 2019, with the caption ""It's still crazy to me that I got a song w juice n chief keef. Two REAL Chicago legends 🐐."" It was then previewed again in an ogdonn Instagram live, and a longer recording leaked shortly after. Played by @vaultofjuice during an Instagram live on March 19th, 2025.","N/A","Sep 6, 2019","","Partial","Recording","https://pixeldrain.com/u/dtxoua4L
https://pixeldrain.com/u/WjyQD8Se
https://pixeldrain.com/u/iqRHpiQs
https://pixeldrain.com/u/3sRCZqmn
https://pixeldrain.com/u/uLXHSkiM
https://pixeldrain.com/u/kyg59w1N
https://pixeldrain.com/u/9UxnPiqq"
"JUICED UP THE EP","Give You My All*","Throwaway previewed by @vaultofjuice in an Instagram live on March 19th, 2025. Said to have been recorded at some point in 2015.","N/A","N/A","Mar 19, 2025","Snippet","Recording","https://pixeldrain.com/u/gfjbpkWc
https://pixeldrain.com/u/4zxMnesd"
"Goodbye & Good Riddance","Introvert*
(prod. Mega Beats)","Throwaway recorded over a Lil Uzi Vert type beat. Previewed by @vaultofjuice in an Instagram live on March 19th, 2025.","N/A","","Mar 19, 2025","Snippet","Recording","https://pixeldrain.com/u/uyNT6YgU
https://pixeldrain.com/u/R5ePsiP1
https://pixeldrain.com/u/Bskye6g1"
"WRLD ON DRUGS","Karate*
(prod. Nick Mira & Roy Major)","Throwaway previewed by @vaultofjuice in an Instagram live on March 19th, 2025.","N/A","","Mar 19, 2025","Snippet","Recording","https://pixeldrain.com/u/J3PwYBHk
https://pixeldrain.com/u/kzXRpSoo"
"WRLD ON DRUGS","🥇 Out Of Time*
(prod. Take A Daytrip & Pyroman)","Formerly unheard collaboration between Juice WRLD & Take A Daytrip, recorded alongside ""Legends"" and ""Rich And Blind."" Previewed briefly by @vaultofjuice in an Instagram live on March 19th, 2025.","N/A","Jun 19, 2018","Mar 19, 2025","Snippet","Recording","https://lastshare.org/share/KuuGHnoSxJpLV7b"
"WRLD ON DRUGS","Retro J's*
(Good Days)","Throwaway previewed by @vaultofjuice in an Instagram live on March 19th, 2025.","N/A","N/A","Mar 19, 2025","Snippet","Recording","https://pixeldrain.com/u/VE93rPkA
https://pixeldrain.com/u/s1y7Fj9v"
"The Outsiders","Bandit [V4]
(feat. Youngboy Never Broke Again)
(Bad Bitch Bandit, Molly Savage)","OG Filename: Juiceworld.NBAYoungboy - Bad Bitch Bandit - 9.15.2019md
Updated mix of Bandit with Youngboy Never Broke Again. Leaked in full on February 23rd, 2025.","3:13","May 18, 2020","","OG File","High Quality","https://music.froste.lol/song/0063cd22dd7220e71eac47da5fc0ab54
https://pixeldrain.com/u/RD5FJXxV"
"WRLD ON DRUGS","That's A 50 [V1]
(prod. Gezin & DP Beats)
(That's A Fifty)","OG Filename: THAT A 50 - JuiceWLD
Solo open verse mix of That's A 50. Leaked in full on February 22nd, 2025.","","N/A","Feb 22, 2025","OG File","High Quality","https://music.froste.lol/song/15f458a3a6b50788cc607a4e011261f6
https://pixeldrain.com/u/LXNVdRqU"
"Posthumous","Cavalier [V3]
(prod. Ian Francis & Purps On The Beat)
(Kung Fu, Madrid)","OG Filename: MAIN premaster JW Cavalier ML SSL MIX 1 44k
Throwaway","2:31","","Feb 22, 2025","OG File","Lossless","https://music.froste.lol/song/0bc1577045c81114bbecab44f4d12a1c"
"WRLD ON DRUGS","In The Mix
(prod. Nick Mira)
(Solar Eclipse)","OG Filename: In The Mix_7_3_18
Leaked in full on February 19th, 2025.","","","Feb 19, 2025","OG File","Lossless              (L + R Files)","http://music.froste.lol/song/5cd2b615a0da4e7906fd31beb314c6f7/play
https://pixeldrain.com/u/uh7Rw2uc
https://pixeldrain.com/u/h9iYbKYU
https://pixeldrain.com/u/GHHkQttX"
"Death Race for Love","Come And Get Me*
(prod. Nikko Bunkin)","Unbounced throwaway found within a leaked ProTools session. Shares an instrumental with Huncho Gang's ""Patique."" Leaked in full on Feburary 19th, 2025. ","2:29","Dec 5, 2018","Feb 19, 2025","Stem Bounce","Lossless","http://music.froste.lol/song/01e5a858069fed5b98944aff3aacf3e1/play
https://pixeldrain.com/u/6K4DQBwu"
"Posthumous","You Wouldn't Understand [V11]
(prod. Gezin, Max Lord, Nedo & Nils)
(Outrage, U Wouldn't Understand)","OG Filename: juice wrld - u wouldnt understand v3.2 mixed bass","2:50","","Dec 25, 2024","OG File","Lossless","https://music.froste.lol/song/bd5b4f3669f1caa11325b579e9f720e9"
"Posthumous","You Wouldn't Understand [V12]
(prod. Gezin, Max Lord, Nedo & Nils)
(Outrage, U Wouldn't Understand)","OG Filename: juice wrld - u wouldnt understand v3.3 ML inkey","2:50","","Dec 25, 2024","OG File","Lossless","https://music.froste.lol/song/e3f7c24adb3eb3308be97ecd8221e934"
"Posthumous","You Wouldn't Understand [V13]
(prod. Gezin, Max Lord, Nedo & Nils)
(Outrage, U Wouldn't Understand)","OG Filename: juice wrld - u wouldnt understand ML MIX v3.4 LIM","2:50","","Dec 25, 2024","OG File","Lossless","https://music.froste.lol/song/a8d268c44f9289ad23965e169f47db54"
"Goodbye & Good Riddance","Dover
(prod. JR Hitmaker & Nick Mira)
(Take A Pic)","Throwaway previewed by @vaultofjuice in an Instagram live on January 18th, 2023. Leaked in full on December 13th, 2024. Uses the same instrumental as ""I'll Be Fine.""","","N/A","Dec 13, 2024","Full","High Quality","http://music.froste.lol/song/f7c3319dbcf9b943ca0fc1bbeafddc65/play
https://pixeldrain.com/u/J6NNPLnD"
"Goodbye & Good Riddance","Slasher [V5]
(prod. CuBeatz & Southside)
(Mayday)","OG Filename: shrrom30 v1.4 slasher
Version of Slasher with rougher mixing. Leaked in full on December 9th, 2024.","","","Dec 9, 2024","OG File","High Quality","http://music.froste.lol/song/a273ba149a3c97dffc63a6185578065e/play
https://pixeldrain.com/u/UpF1BHwH"
"Goodbye & Good Riddance","G Herbo - Honestly [V6]
(feat. Juice WRLD & Southside) (prod. Jake One & Southside)","OG Filename: sizzmia19 herbo honestly v1.5
Another version of Honestly with rougher mixing. Leaked alongside the following version on December 9th, 2024.","3:32","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/d5f45560cf445ad4f64ea4848e1f722b/play
https://pixeldrain.com/u/AQVmDY1a"
"Goodbye & Good Riddance","G Herbo - Honestly [V7]
(feat. Juice WRLD & Southside) (prod. Jake One & Southside)","OG Filename: sizzmia19 herbo honestly v1.6
Version of Honestly with rougher mixing. Leaked in full on December 9th, 2024.","3:32","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/0935c64081653c8bd6d33e9a2012d46a/play
https://pixeldrain.com/u/cUvKNubn"
"Posthumous","Reminds Me Of You [V2]
(with The Kid LAROI) (prod. Aaron Joseph, Dr. Luke, Sam Sumser, Sean Small & Theron Thomas)
(Reminds Me (Remix))","OG Filename: reminds me juice 1.5","2:38","N/A","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/8cf961eab548d27111ecdc06d0eb685a/play"
"Posthumous","Smile [V3]
(prod. Nick Mira)
(Sad)","OG Filename: Sad (extended 2track)","3:22","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/e989b87348417362eda1087e1242e0e1/play
http://music.froste.lol/song/c8c465533ef7db6aa059b708015df43e/play"
"Posthumous","Smile [V4]
(feat. The Weeknd) (prod. Cxdy, Nick Mira & Taz Taylor)
(Sad)","OG Filename: SAD 1.6 REF","3:22","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/c9a8ada2ab05ce3736651d53b236d554/play
http://music.froste.lol/song/d49a941d764c4ee4406db58e7c988b99/play"
"Posthumous","Smile [V3]
(feat. The Weeknd) (prod. Cxdy, Nick Mira & Taz Taylor)
(Sad)","OG Filename: Juice Wrld - SAD K L 1.1","3:01","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/e989b87348417362eda1087e1242e0e1/play
http://music.froste.lol/song/c8c465533ef7db6aa059b708015df43e/play"
"Posthumous","Smile [V4]
(feat. The Weeknd) (prod. Cxdy, Nick Mira & Taz Taylor)
(Sad)","OG Filename: Juice Wrld - SAD K L 1.2","3:01","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/c9a8ada2ab05ce3736651d53b236d554/play
http://music.froste.lol/song/d49a941d764c4ee4406db58e7c988b99/play"
"Posthumous","Smile [V5]
(feat. The Weeknd) (prod. Cxdy, Nick Mira & Taz Taylor)
(Sad)","OG Filename: Sad - 72420c","3:01","","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/894ebc36a61d12ed7c3fe3efe8626913/play"
"Posthumous","Wishing Well [V3]
(prod. Chopsquad DJ & Dr. Luke)
(I Can't Breathe, Lauryn Hill)","OG Filename: Juice WRLD - Lauryn Hill (Wishing Well) 1.5 alt b","3:12","N/A","Dec 9, 2024","OG File","Lossless","http://music.froste.lol/song/1d5f0c27a81c6f9f085341ef513b3d8e/play"
"Posthumous","✨ All Talk [V2]
(feat. Roddy Ricch) (prod. G. Ry & Hit-Boy)
(Bankroll)","OG Filename: Juice Wrld roddy - all talk v1.0
Version of All Talk with a feature from Roddy Ricch. Leaked in full on December 9th, 2024.","2:24","N/A","Dec 9, 2024","OG File","High Quality","http://music.froste.lol/song/8160217fb81ab131f614904a97c02b21/play"
"Posthumous","Rental [V6]
(prod. Seezyn)
(K, Cha-Ching, Young Rich Junkie)","Updated version of Rental with the lead sample entirely reproduced. Loop shared by Seezyn to Twitter on December 7th, 2024. Another video of this version of the song being worked on was shared soon after.","N/A","N/A","Dec 7, 2024","Snippet","High Quality","https://lastshare.org/share/KT4fBPWgX3CbJs8"
"WRLD ON DRUGS","✨ Red Guts
(prod. Dre Moon & Metro Boomin')
(Tattooed Tears)","Unbounced throwaway which shares an instrumental with ""OKAY!!,"" initially previewed on November 18th, 2024. There are much more vocals within the session. Leaked in full on December 6th, 2024.","","","Dec 6, 2024","Stem Bounce","High Quality","http://music.froste.lol/song/147c2139a93e4c645915a495bc6a314b/play
https://pixeldrain.com/u/dE3Q2Eb9
https://pixeldrain.com/u/gXN7QSGe"
"WRLD ON DRUGS","Street Thing
(prod. Murda Beatz)
(Drama)","This song is an unbounced throwaway found within a leaked ProTools session. Initially previewed on November 13th, 2024. Leaked in full on December 6th, 2024.","","","Dec 6, 2024","Stem Bounce","High Quality","http://music.froste.lol/song/efe7111dd10e9472d3e2ba73afc75af8/play
https://pixeldrain.com/u/az69SrH9"
"The Outsiders","ALLURE 21
(prod. Gezin & Prevade)
(Lock And Load, Lock N Load, Gun Song)","OG Filename: Juice Wrld - ALLURE 21
Throwaway previewed on Twitter by Krimson_999 on July 1st, 2024. Titled after its instrumental. Leaked on December 3rd, 2024. OG File leaked on June 8th, 2025.","2:07","Aug 12, 2019","","OG File","High Quality","https://pillows.su/f/bddd6bed89037e9e1a111b36b175bb6d
https://pixeldrain.com/u/VRatfd3o"
"The Outsiders","Galore
(prod. Bobby Raps & Thank You Fizzle)
(Let Me Breathe, Opiate Galore, Pour Up More)","OG Filename: bobby fizz 158 v1.0 galore
Throwaway initially previewed by @vaultofjuice in an Instagram live on January 31st, 2024. Leaked on December 2nd, 2024. OG File leaked on June 8th, 2025. Titled after the instrumental.","2:47","Jun 26, 2019","","OG File","Lossless","http://music.froste.lol/song/d3745c70d78d44f508e64a9a490ed8cb/play
https://pixeldrain.com/u/HY6fMh3R
https://pixeldrain.com/u/mKpEb1og"
"Death Race for Love","Look [V3]
(prod. DT)
(Happy As Can Be, Look At Me)","OG Filename: juice wrld - LOOK v1.2 (dt finest)
Throwaway initially previewed on October 31st, 2023. Several more snippets leaked throughout 2024, until it finally leaked on December 2nd, 2024.","3:34","Dec 2018","Dec 2, 2024","OG File","High Quality","http://music.froste.lol/song/e05befa78b4ef61d73ee919a0f03401a/play
https://pixeldrain.com/u/8HPkVnh5"
"WRLD ON DRUGS","✨ Wake Up
(prod. CakeBoy Bally)
(Ride 'Round Dirty)","OG Filename: WAKE UP
Throwaway previewed by @vaultofjuice in an Instagram live on January 31st, 2024. Leaked on December 2nd, 2024. Session containing the OG File leaked a day after.","4:33","Dec 23, 2018","Dec 2, 2024","OG File","High Quality","http://music.froste.lol/song/5233093d942d8844744ca64143398e1e/play
https://pixeldrain.com/u/aps1VMp5"
"Death Race for Love","⭐ Herbo Flow
(prod. G. Ry, Hit-Boy & Mark Sparks)
(Rich Off Rap, Breathe)","Throwaway previewed by Juice WRLD on January 12th, 2019. Leaked in full on November 28th, 2024. Samples Grand Puba's ""I Like it.""","3:01","Jan 12, 2019","Nov 28, 2024","Full","High Quality","http://music.froste.lol/song/2a84644c61e204aba345d6dc94faa1a2/play
https://pixeldrain.com/u/8TChCJsW"
"The Outsiders","Bad Boy [V2]
(with Young Thug) (prod. Pi'erre Bourne)
(Will Smith And Martin Lawrence)","OG Filename: THUG x JUICEWRLD - BAD BOY v2
Later mix of Bad Boy. Previewed on April 28th, 2019. Leaked on November 24th, 2024.","2:38","Oct 2019","Nov 24, 2024","OG File","High Quality","https://music.froste.lol/song/1c4d09857ea3c450264458c37282339f
https://pixeldrain.com/u/XsuwfT6c
https://music.froste.lol/song/1c4d09857ea3c450264458c37282339f
https://pixeldrain.com/u/XsuwfT6c"
"Goodbye & Good Riddance","New Girl [V2]
(prod. Joey88 & Leaf)
(Latex)","OG Filename: New Girl 1st Mix
More developed mix of ""New Girl."" Leaked with the session on November 24th, 2024.","","","Nov 24, 2024","OG File","High Quality","http://music.froste.lol/song/c48c0e98fe86fe2c0650536778a971f6/play
https://pixeldrain.com/u/QYDmiyRG"
"Goodbye & Good Riddance","New Girl [V3]
(prod. Joey88 & Leaf)
(Latex)","OG Filename: New Girl 1st Mix_1
Version of ""New Girl"" with extremely minor mixing differences in comparison to the previous. Leaked with the session on November 24th, 2024.","","","Nov 24, 2024","OG File","High Quality","http://music.froste.lol/song/5bbc0f236b31128ec7aee254cc11f5d0/play
https://pixeldrain.com/u/Bm4jppsy"
"Goodbye & Good Riddance","New Girl [V4]
(prod. Joey88 & Leaf)
(Latex)","OG Filename: New Girl 2nd Mix
Final mix of ""New Girl."" Leaked with the session on November 24th, 2024.","","","Nov 24, 2024","OG File","High Quality","http://music.froste.lol/song/58ac00ca9fdf03018eb5cc999f932810/play
https://pixeldrain.com/u/zwwSemyv"
"WRLD ON DRUGS","No Shame [V2]
(prod. Rvssian)
(Drugs-R-Us, Fall In Love)","OG Filename: NOSHAME_101519
Version of No Shame with a slightly better mix. Leaked on November 24th, 2024. The year is incorrect on the filename.","","","Nov 24, 2024","OG File","High Quality","http://music.froste.lol/song/63b6b7ca3a67d00d140a00702e7a40ff/play
https://pixeldrain.com/u/tWCYgFFP"
"The Outsiders","Bad Boy [V2]
(with Young Thug) (prod. Pi'erre Bourne)
(Will Smith And Martin Lawrence)","OG Filename: THUG x JUICEWRLD - BAD BOY v2
Later mix of Bad Boy. Previewed on April 28th, 2019. Leaked on November 24th, 2024.","2:38","Oct 2019","Nov 24, 2024","OG File","High Quality","https://music.froste.lol/song/1c4d09857ea3c450264458c37282339f
https://pixeldrain.com/u/XsuwfT6c
https://music.froste.lol/song/1c4d09857ea3c450264458c37282339f
https://pixeldrain.com/u/XsuwfT6c"
"Posthumous","✨ Worth It [V2]
(prod. G. Ray & Hit-Boy)
(Common Sense)","OG Filename: Juice Wrld - chalice 2018 236 v4 worth it OPEN
Version of Worth it with updated mixing and an open verse for a feature. Leaked in full on November 24th, 2024.","2:23","N/A","Nov 24, 2024","OG File","High Quality","http://music.froste.lol/song/5476781eba0e7d8831d1dbd0a3aaf4cc/play"
"NOTHINGS DIFFERENT ﹤/3","No Smoke [V2]
(prod. DT)
(You Want Smoke?, Get Smoked)","OG Filename: NO SMOKE new mix
Version of No Smoke with updated mixing. Leaked in full on November 22nd, 2024.","","","Nov 22, 2024","OG File","High Quality","https://music.froste.lol/song/8c6427307777b34c735ac1e28bd6b5d4
https://pixeldrain.com/u/m7eVxK4V"
"Goodbye & Good Riddance","All Girls Are The Same 2 (Insecure) [V1]
(prod. Nick Mira)
(Insecure, AGATS (Pt. 2), Same (Pt. 2), AGATS2)","OG Filename: Juice WRLD - Insecurities (All Girls Are The Same) (Part 2)
Original version of All Girls Are The Same Part 2. The existence of this song was revealed by one of Juice's managers on October 19th, 2024. Leaked in full on November 22nd, 2024.","3:11","","Nov 22, 2024","OG File","High Quality","https://music.froste.lol/song/f909d0ce91232ad120c5d1ea38b197ab
https://pixeldrain.com/u/kB2E6FYn"
"Death Race for Love","G Herbo - Never Scared [V4]
(feat. Juice WRLD) (prod. CuBeatz, DY Krazy & Southside)","OG Filename: never scared herbo juice ML mix 44k v1.2
Alternate mix of Never Scared. Leaked in full on November 22nd, 2024.","3:20","N/A","","OG File","Lossless","https://music.froste.lol/song/83822c4beb1e4a49592cdc13e926ca10
https://pixeldrain.com/u/hwzK2GwJ"
"WRLD ON DRUGS","G Herbo - Never Scared [V1]
(feat. Juice WRLD) (prod. CuBeatz, DY Krazy & Southside)","OG Filename: Never Scared Ft Juice Wrld
Earliest available mix of Never Scared with vocals from Juice WRLD. Leaked in full on November 22nd, 2024. Originally a solo G Herbo song.","3:20","N/A","Nov 22, 2024","OG File","High Quality","http://music.froste.lol/song/f3cbe609a56e8468e5e335e643f53dca/play
https://pixeldrain.com/u/GNLatUXN"
"Posthumous","YNW Melly - Suicidal (Remix) [V14]
(feat. Juice WRLD) (prod. Z3N)
(Be Mine)","OG Filename: Be Mine (JcraigMix2)","4:20","Feb 4, 2020","Nov 22, 2024","OG File","Lossless","http://music.froste.lol/song/8f896761f64041c6a178eda2c8cdef0c/play"
"Posthumous","YNW Melly - Suicidal (Remix) [V15]
(feat. Juice WRLD) (prod. Z3N)
(Be Mine)","OG Filename: Be Mine Pre Master","4:20","Feb 4, 2020","Nov 22, 2024","OG File","Lossless","http://music.froste.lol/song/316a019cb10203dec01df78b35ec6147/play"
"Posthumous","YNW Melly - Suicidal (Remix) [V16]
(feat. Juice WRLD) (prod. Z3N)
(Be Mine)","OG Filename: Suicidal Juice Wrld Remix (JcraigMix) Master1","4:20","Feb 4, 2020","Nov 22, 2024","OG File","Lossless","https://music.froste.lol/song/d0889e95085b664ebb0202189f4fcfa7"
"The Outsiders","Burn Alive*
(prod. Danny Wolf)","Throwaway previewed by @vaultofjuice in an Instagram live on January 31st, 2024. Leaked in full on November 21st, 2024. Interpolates ""Drugs You Should Try It"" by Travis Scott.","2:23","Jun 17, 2019","","Full","CD Quality","http://music.froste.lol/song/61741c05b8893f84f385e0f1fe4fc1a8/play
https://pixeldrain.com/u/ryMVd2RA"
