"Era","Name","Notes","Length","Release Date","Type","Streaming","Link(s)"
"More Chaos","delusional [Music Video]
(prod. MISOGI)","Official music video for delusional. Directed by Gunner Stahl.
This video has been identified by epilepsy action to potentially trigger seizures for those with photosensitive epilepsy.
VIEWER DISCRETION IS ADVISED.","2:11","Nov 1, 2024","Music Video","Yes","https://www.youtube.com/watch?v=gpbQ4A4tQuU
https://music.apple.com/ca/music-video/delusional/1777143732"
"More Chaos","Lord Of Chaos [Music Video]
(prod. starboy & outtatown)
(Lord)","Official music video for Lord Of Chaos. Directed by Nick Spiders.
This video has been identified by epilepsy action to potentially trigger seizures for those with photosensitive epilepsy.
VIEWER DISCRETION IS ADVISED.","2:20","Apr 14, 2025","Music Video","No","https://www.youtube.com/watch?v=vkhsaxlCSmc"
"More Chaos","Money Spread [Music Video]
(prod. Clif Shayne, Lukrative & Lucian)","Official music video for Money Spread. Shot and edited by @actualhate.","1:45","Apr 11, 2025","Music Video","Yes","https://www.youtube.com/watch?v=bYIODnKGNdg
https://music.apple.com/ca/music-video/money-spread/1807881050"
"More Chaos","overseas [Music Video]
(prod. Lukrative, Nick Spiders, Esk & Lucian)
(Bleed)","Official music video for track 25 on A Great Chaos (Deluxe).
This video has been identified by epilepsy action to potentially trigger seizures for those with photosensitive epilepsy.
VIEWER DISCRETION IS ADVISED.","2:22","Oct 18, 2024","Music Video","Yes","https://www.youtube.com/watch?v=80M6sAU9DY4
https://music.apple.com/ca/music-video/overseas/1774573155"
"More Chaos","⭐ SRTBBL
(with Destroy Lonely) (prod. F1LTHY, AM & Clif Shayne)
(00DARKSIDE, Darkside)","OG Filename: ken lone - SRTBBL v1.0
Highly anticipated song initially previewed in a post shared by opiumbaby via Twitter on September 26th, 2022. Previewed again by Ken Carson in an Instagram story shared on November 9th, 2023, and it was played during a concert on August 22nd, 2024. Ken also Teased the title of the song on November 13th, 2023. Released by Destroy Lonely on his Twitter on June 5th, 2025. Posted to his SoundCloud shortly after.","2:53","Jun 5, 2025","Feature","No","https://lastshare.org/s/InqsMbqZlR2uWal
https://soundcloud.com/destroylonely/srtbbl-ft-ken-carson-5"
"More Chaos","Destroy Lonely - THRILL
(with Ken Carson) (prod. Lil 88, Dylxn, ​​skai & ​zntiujao)
(WHOLE CLIQUE)","Track 18 on LOVE LASTS FOREVER.","4:12","Aug 30, 2024","Feature","Yes","https://open.spotify.com/track/3FMKkmAXsCrJM9ZDIbQejN?si=cc8c438d7abc4e64
https://music.apple.com/ca/album/thrill/1765381689?i=1765381930"
"More Chaos","✨ Lil Tecca - Tic Tac Toe
(with Ken Carson) (prod. Perto)","OG Filename: ken 8.19.24 2 tecca_1ext
Collaboration with Lil Tecca which initially leaked on April 8th, 2025. Released as Track 17 on Lil Tecca's ""DOPAMINE.""","2:57","Jun 13, 2025","Feature","Yes","https://open.spotify.com/track/0YgyE3xIbYNzYhaPPHqrXJ
https://music.apple.com/us/song/tic-tac-toe/1819515493"
"23 Album Track(s)
5 Single(s)
4 Feature(s)
2 Music Video(s)
0 Production
0 Other","","(Apr 11, 2025) (More Chaos is released)
(Jun 10, 2026) (Album USBs are showcased by various collaborators)
(Jul 3, 2026) (xperiment is released)","","","","",""
"xperiment","⭐ wheredoistart
(prod. 4our3va & 7menatl7)
(Grow Apart)","Track 1 on xperiment. Dubbed ""Grow Apart"" & ""Pangea"" by fans, wheredoistart was initially previewed by Ken Carson live during the first show of the WTF Tour in Paris on March 10th, 2026. Performed live during his Rolling Loud set exactly two months later on May 10th, 2026.","2:43","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/k3DDyWHrOhOgzmI
https://open.spotify.com/track/1lJWyDulWuGHlPccvRdZVs?si=769e4e83a1db46a9
https://music.apple.com/ca/album/wheredoistart/6781478597?i=6781478600"
"xperiment","deaf note
(feat. Playboi Carti) (prod. skai)
(cover my ears)","Track 2 on xperiment. Collaboration with Playboi Carti initially previewed at Rolling Loud Orlando on May 9th, 2026. The rest of Carti's verse was peformed live the day after. Performed again by Ken Carson & Playboi Carti during Carti's Summer Smash set on June 14th, 2026.","3:18","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/dhYTXuHVLDF90v0
https://open.spotify.com/track/17BcTd9O7iLnHQfGo31ntV?si=55c8d59a8a394088
https://music.apple.com/ca/album/deaf-note/6781478597?i=6781478601"
"xperiment","shadeson
(prod. 2hollis)
(Girl (Remix), OKC)","Track 3 on xperiment. Remix of 2hollis' ""Girl"" originally performed live by Ken Carson during his Rolling Loud set on May 10th, 2026.","1:59","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/IZlNhKbRolLpD4T
https://open.spotify.com/track/7155NVwKKJjtQtssuaqgJ9?si=3ebcae9152f84ffb
https://music.apple.com/us/song/shadeson/6781478602"
"xperiment","⭐ gynecologist
(prod. F1LTHY, Lukrative & 5$tar)
(Tote This)","Track 4 on xperiment. Originally previewed by Ken Carson on @xperimenting0_0 on January 27th, 2026. Performed live during the sixth and final show of the WTF Tour in Amsterdam on March 19th, 2026.","2:16","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/KaVSw36Qhj47ybW
https://open.spotify.com/track/6AoCjfTG81tgoy08bOLX2H?si=a9184ce62e164146
https://music.apple.com/us/song/gynecologist/6781478605"
"xperiment","✨ wrist
(prod. Lil 88)
(Hard In The Paint)","Track 5 on xperiment. Originally previewed by Luka Sabbat during an Instagram live on January 19th, 2026. Another snippet was shared by Ken Carson to his Instagram account @xperimenting0_0 on January 22nd, 2026. Another snippet of Ken in the studio leaked on April 6th, 2026. Two HQ snippets leaked via goin ham on June 24th, 2026.","2:51","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/EedBIGsAwyIKjbs
https://open.spotify.com/track/2LLALDUCUNpRPNNGLOwOrq?si=5e19c13bc6aa4f63
https://music.apple.com/us/song/wrist/6781478606"
"xperiment","⭐ edm
(prod. CURESFUL, DJ Moon, LBW, stormdidit, maine & oneacxg)","Track 6 on xperiment. ""edm"" was initially previewed by Ken Carson during an Instagram live on September 28th, 2025. It would be previewed again by Ken Carson in a Snapchat Story on October 23rd, 2025, and goin ham shared a LQ snippet on June 25th, 2026.","3:29","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/NTPeGx2fZ91lc1O
https://open.spotify.com/track/3XhMqaH1IhunxatNHlPZED?si=13e9bd2ea5d34639
https://music.apple.com/us/song/edm/6781478607"
"xperiment","✨ truth
(prod. MISOGI, outtatown & Art Dealer)","Track 7 on xperiment. Initially previewed by Ken Carson during an Instagram live on September 28th, 2025. Heard in the background of a teaser for the album shared on June 28th, 2026.","2:27","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/Fd1mgZcLwjFBiND
https://open.spotify.com/track/51bG14rUj0hyH1Ts8vmbZt?si=70425fa05d2e41fd
https://music.apple.com/us/song/truth/6781478608"
"xperiment","✨ outofmybody
(prod. F1LTHY, Chenzo & Prod. 5$tar)","Track 8 on xperiment. Originally performed live by Ken Carson briefly as the introductory track to his Rolling Loud set on May 10th, 2026.","2:01","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/GOAEEqyN8FDD7O1
https://open.spotify.com/track/4JFYg64vXvuTeWUMYKJH6A?si=c895c2b556974419
https://music.apple.com/us/song/outofmybody/6781478610"
"xperiment","✨ the ritual
(prod. Einthismf & Unseen)
(chains & watches, trap hibachi)","Track 9 on xperiment. Originally reviewed by Ken Carson on @xperimenting0_0 on November 15th, 2025. Seen as ""chains & watches"" on an unfinished tracklist for xperiment. Played live during the second show of the WTF Tour in Dusseldorf on March 12th, 2026. Studio snippet shared by Rema via an Instagram story on June 17th, 2026.","2:41","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/7I8ckipZumnLdC0
https://open.spotify.com/track/3Tfu5jSKfVpjHxwteBnJC8?si=398cb15a67a342cf
https://music.apple.com/us/song/the-ritual/6781478611"
"xperiment","⭐ interlude
(prod. starboy & outtatown)
(stars)","Track 10 on xperiment. Initially previewed alongside ""Margiela"" by Ken Carson during an Instagram Live on August 20th, 2025. Played live during the third show of the WTF Tour in Berlin on March 13th, 2026.","1:28","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/F0c6tUa5cmuIqOW
https://open.spotify.com/track/1GXj5hng2c7W42ZCwhjxna?si=571ea8340c2d49f2
https://music.apple.com/us/song/interlude/6781478614"
"xperiment","⭐ ghost
(feat. Lil Uzi Vert) (prod. Gab3, DJ Moon & ARKMAN)
(Switch Up)","Track 11 on xperiment. Originally previewed by Ken Carson during an Instagram Live on May 16th, 2025. Ken Carson quoted the snippet on Twitter with the caption ""Tell @LILUZIVERT to drop this ho"" on November 5th, 2025. Another snippet was previewed on May 4th, 2026.","3:53","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/5xp8Hna0aPdSCcA
https://open.spotify.com/track/5l2JiMegRp9HTtnlVDDdJb?si=a8fc63bcdc2f4c24
https://music.apple.com/us/song/ghost/6781478616"
"xperiment","drug kit
(feat. Young Thug) (prod. DY Krazy, TrePounds & Carter)","Track 12 on xperiment.","3:27","Jul 3, 2026","Album Track","Yes","https://lastshare.org/share/4Lws35iAV9vOqDR
https://open.spotify.com/track/1QW7B0KaSknMeHfhBTRWky?si=b38bf61f8c1a4c8b
https://music.apple.com/us/song/drug-kit/6781478617"
"xperiment","⭐ possession
(prod. F1LTHY & Prod. 5$tar)
(My Body)","Track 13 on xperiment. Previewed in a teaser for the album shared on June 17th, 2026.","2:13","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/sRvqhn9e4oRUUOv
https://open.spotify.com/track/7fqzm05AMU8nxELARCtGZr?si=d082bbb94e7d4de5
https://music.apple.com/us/song/possession/6781478620"
"xperiment","✨ fw00
(prod. MISOGI & AM)","Track 14 on xperiment.","2:42","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/qUVdagcJ53I3fG1
https://open.spotify.com/track/0oxF7piKUJQDaM5hyK7DbD?si=ac76735170cc4e27
https://music.apple.com/us/song/fw00/6781478621"
"xperiment","✨ somanybags
(prod. legion)","Track 15 on xperiment. Interpolates the instrumental from Juice WRLD & Young Thug's ""Bad Boy.""","1:49","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/bK1go749JUzVRFh
https://open.spotify.com/track/2uOrtaTKpLlCnpW9wy0ldX?si=600c73336a5f488c
https://music.apple.com/us/song/somanybags/6781478623"
"xperiment","⭐ shopping
(feat. Destroy Lonely) (prod. dulio, AM, malikai & Sala)
(call back, get rich)","Track 16 on xperiment. Originally previewed in a teaser for the album shared on June 28th, 2026.","4:00","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/SG3pDdEytnvUG3r
https://open.spotify.com/track/7xKm3Uo6n2yHS4pfKjD1xY?si=8a0ebcc7147d4241
https://music.apple.com/us/song/shopping/6781478624"
"xperiment","⭐ amandabynes
(prod. DJ Moon, CURESFUL & omgzanoza)
(Too Real, Fall Out)","Track 17 on xperiment. Previously known as ""Fall Out,"" amandabynes was previewed by Ken Carson during an Instagram live on January 13th, 2026.","2:30","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/XWkDU3osj7dTLSv
https://open.spotify.com/track/2jwUDUQcIAuEBh7qqabhwM?si=0bb00c6e36fa4d12
https://music.apple.com/us/song/amandabynes/6781478625"
"xperiment","⭐ amnesia
(prod. MISOGI, outtatown & Art Dealer)","Track 18 on xperiment. Originally previewed by Ken Carson during an Instagram live on September 28th, 2025.","2:20","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/5CtS7O4aKiWTULE
https://open.spotify.com/track/6nqUtTNGowzyJYhuIuZj9Z?si=042a476abfdf4143
https://music.apple.com/us/song/amnesia/6781478626"
"xperiment","⭐ flamethrower
(prod. Nick Spiders & Qexotic)
(Boil)","Track 19 on xperiment. Also known as ""Boil,"" flamethrower was initially previewed by Ken Carson in an Instagram story on May 16th, 2025. @vaultofken later tweeted that Flamethrower was intended to release for several months, but the post was removed shortly after. It was played briefly by Ken during his Rolling Loud set on May 10th, 2026, and later on it was heard in super low quality in an album teaser video shared on June 22nd, 2026.","2:19","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/XMbeyVSDhcqZgpI
https://open.spotify.com/track/5wJAqGjFPUPZVqk1f3k3PO?si=1a8f9f3aaba14ade
https://music.apple.com/us/song/flamethrower/6781478841"
"xperiment","⭐ knocking
(prod. Clif Shayne)
(Problem, Let Me In)","Track 20 on xperiment. Formerly known as ""Problem,"" knocking was initially previewed by Ken Carson in a Snapchat Story on October 23rd, 2025. A second recording leaked on December 22nd, 2025. Heard faintly in the background of the ""margiela"" music video shoot in a clip shared on March 23rd, 2026.","3:15","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/nUGE863dxxz8KAI
https://open.spotify.com/track/019BNL7sruegNcJiErXwFT?si=8eced76752c04849
https://music.apple.com/us/song/knocking/6781478842"
"xperiment","⭐ addiction
(prod. F1LTHY, Lukrative, Samsson & Ben Lidsky)
(Came Too Far)","Track 21 on xperiment. Collaboration with F1LTHY previewed live by Ken Carson during the fourth show of the WTF Tour in Manchester on March 15th, 2026.","3:17","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/AbR1I2jzhItun87
https://open.spotify.com/track/4aYn09UUPuJUrShKktcr02?si=af2ec7bd375e43ee
https://music.apple.com/us/song/addiction/6781478843"
"xperiment","✨ wedidit
(feat. Playboi Carti) (prod. Lucian, KP Beatz & ssort)
(ARP)","Track 22 on xperiment. Collaboration with Playboi Carti originally previewed by @actualizzzing via Instagram on May 3rd, 2026. Another snippet was shared shortly after. Perfomed live by Ken Carson during his Rolling Loud set on May 10th, 2026, revealing the inclusion of Playboi Carti on the song. Previewed in a teaser for the album shared on June 24th, 2026. A snippet of the music video was found on xxxxxxxxxxperiment.com with the password ""XPMT"" on June 28th, 2026. Title confirmed as ""wedidit"" after a snippet of the song was uploaded briefly to Ken Carson's SoundCloud on June 30th, 2026.","3:43","Jul 3, 2026","Album Track","Yes","https://lastshare.org/s/OCMMkGol3WBiU3D
https://open.spotify.com/track/7ijEnS2juTHSM7tD8byqrD?si=f9c67e7aada34024
https://music.apple.com/us/song/wedidit/6781478844"
"xperiment","too many poles
(prod. Clayco, trisstt, southboy, & Twonine)","Track 23 on the digital deluxe version of xperiment.","1:55","Jul 6, 2026","Album Track","No","https://lastshare.org/share/dLr6e1IYBDxFDhx"
"xperiment","✨ blower
(with Lil Gotit) (prod. skai)","OG Filename: ken gotit - blower v1.0
Collaboration with Lil Gotit released by Gotit via SoundCloud on January 29th, 2026. Deleted a couple hours after.","3:30","Jan 29, 2026","Single","No","https://lastshare.org/share/szVNzvlT3TjEbTH
https://soundcloud.com/icantfeelmybrains/blower-ft-ken-carson"
"xperiment","⭐ catastrophe
(prod. F1LTHY, 100yrd, Brak3, Techno Crush & vibemode)
(rosetta)","Initially snippeted by @g00mbuh on June 5th, 2025. Surfaced alongside the music video on October 20th, 2025 via STRAPPED! Released alongside the music video on November 6th, 2025.","2:01","Nov 6, 2025","Single","Yes","https://open.spotify.com/track/7LLIyWvrVCoOW35WqG9Jx7
https://music.apple.com/us/album/catastrophe-single/1851120574"
"xperiment","catastrophe [Music Video]
(prod. F1LTHY, 100yrd, Brak3, Techno Crush & vibemode)
(rosetta)","Official music video for catastrophe. Directed by Gunner Stahl","2:10","Nov 6, 2025","Music Video","No","https://www.youtube.com/watch?v=j2g-KI9mukI&list=RDj2g-KI9mukI&start_radio=1"
"xperiment","margiela
(prod. 16yrold, Akachi, gfelds & lolaxva)","Previewed alongside ""Stars"" by Ken on an Instagram Live on August 20th, 2025. Released alongside the music video on November 14th, 2025.","2:18","Nov 14, 2025","Single","Yes","https://open.spotify.com/album/6lCILy46F44uFdrHCunZss
https://music.apple.com/ca/album/margiela/1852914215?i=1852914220"
"xperiment","margiela [Music Video]
(prod. 16yrold, Akachi, gfelds & lolaxva)","Official music video for margiela. Directed by @directedbyfrankie & @yungtacc.","2:20","Nov 14, 2025","Music Video","No","https://www.youtube.com/watch?v=Ve5jWpIu6Ic"
"xperiment","✨ the acronym
(with Destroy Lonely) (prod. Akachi & Sonickaboom)
(private plane)","Previewed by Ken Carson on his new burner account @xperimenting0_0 on November 15th, 2025. Released on December 12th, 2025.","2:27","Dec 12, 2025","Single","Yes","https://open.spotify.com/album/2hrihzusVRHJXJoZkcKqN7
https://music.apple.com/ca/album/the-acronym/1860783694?i=1860783697"
"xperiment","⭐ yes
(prod. Clif Shayne & Ben Lidsky)
(Pint of Red)","Initially previewed by Ken Carson during an Instagram live on April 15th, 2025. Released as a single on October 31st, 2025.","2:55","Oct 31, 2025","Single","Yes","https://open.spotify.com/track/0AsznzqG4tJ0qnrWBZHrJO?si=ccabb4873bbe4a58
https://music.apple.com/ca/album/yes/1849753987?i=1849753988"
"xperiment","Destroy Lonely - open it up
(with Ken Carson) (prod. Bugz Ronin, Crsytals, Leiso & tylerfutura)","Track 17 on Destroy Lonely's album ""</3³.""","4:22","Sep 19, 2025","Feature","Yes","https://open.spotify.com/track/3Lir4xFT8g2t923T7d2Xmq
https://music.apple.com/ca/album/open-it-up/1841516423?i=1841516700"
"xperiment","HXG - PB&J
(with Ken Carson) (prod. Einthismf & ​young emphasis)
(Purple)","Initially previewed by @suppose56 via twitter on July 12th, 2025. 2 A couple more snippets would be posted in the following weeks. Recorded after the release of More Chaos. Released as Track 6 on HXG's ""Homixide Lifestyle 2.""","2:29","Aug 1, 2025","Feature","Yes","https://open.spotify.com/track/1uJiHxYj2jMgbSTNiuf6zV?si=a55e0b8dde774bd9
https://music.apple.com/us/song/pb-j/1830323496"
"xperiment","Double XL - Rocked Out
(with Ken Carson & Ealuhri) (prod. HariRock)","OG Filename: rocked out v1.0
Collaboration between YVL members Double XL, Ealuhri, & Ken Carson. Released on Double XL's album ""You Can Say That I'm Slime"" as Track 11 on February 4th, 2026. Was later removed from streaming, likely because Ken didn't clear it.","3:23","Feb 4, 2026","Feature","No","https://lastshare.org/share/5n31CWnKbXiBfem
https://open.spotify.com/track/6G5I6XcyhFqlHQ14IxyRZm?si=a158716ef51c48c6
https://music.apple.com/ca/album/rocked-out/1874075652?i=1874076244"
"xperiment","Young Thug - Yuck
(feat. Ken Carson) (prod. Taurus, DJ Moon & Sinful YTS)
(R.I.P. SCUTI)","Originally previewed in an instagram story by Young Thug on April 11th, 2025. A snippet would surface of Ken's feature on the song on April 17th, 2025. Leaked on June 23rd, 2025, after being previewed by Young Thug at summer smash. Released on Young Thug's Album ""UY SCUTI"" as track 2.","4:08","Sep 26, 2025","Feature","Yes","https://open.spotify.com/album/1pMShes3Ptgnyo4NCvOGgt?si=v3MaHl9aSDKUIAIEY65Ocg
https://music.apple.com/us/song/yuck-feat-ken-carson/1842255353"
"8 EP Track(s)
0 Single(s)
0 Feature(s)
0 Music Video(s)
0 Production
0 Other","","(Jul 3, 2026) (xperiment is released)
(Jul 10, 2026) (cartunez fails to release as expected)
(Ongoing)","","","","",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
"cartunez","TBD","TBD","TBD","","EP Track","No",""
