Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
"0 Album Track(s)
1 Single(s)
0 Feature(s)
0 Production
0 Other","Escapism
(Collaboration with Chase B)","(10/01/2019) (Don and Chase B work together during JACKBOYS sessions) 
(04/11/2020) (Don proposes a collab album and previews ""Cafeteria"")
(08/07/2020) (""New Delivery"" leaks and Escapism takes a different direction)",,,"Don Toliver and Chase B worked together in sessions for JACKBOYS and Heaven Or Hell throughout 2019 and 2020. After Don's album released, Chase B wanted ""Cafeteria"" to be a single for his own producer album. Don suggested they drop a collab album since they have so much music together. Although the lead single was released, the idea was scrapped due to several album tracks leaking in August 2020. In Summer 2023, Chase B hinted at the album now being called BE VERY AFRAID.",,
,Singles,,,,,,
Escapism,"Cafeteria
(with Chase B feat. Gunna)","Produced by Chase B, MIKE DEAN, Keith Askley, Sean Momberger, Oh Ross & RamyOnTheBeat
First previewed by Don in the studio in February 2021. Released alongside a music video as the lead to single to Chase B & Don's collaborative project ""Escapism""",,,Single,Yes,
"16 Album Track(s)
4 Single(s)
14 Feature(s)
0 Production
7 Other",Life of a DON,"(03/13/2020) (Heaven Or Hell is released)
(10/08/2021) (Life of a DON is released)",,,"Don began teasing the album's title on his Instagram stories throughout 2021 after releasing the lead single in May. After releasing a second single, Don performed ""BOGUS"" live on July 31 in anticipation of the album's release. Life of a DON was originally meant to drop on September 3 with ""Theme Song"" as the first track. It is unknown why the tracklist was changed or why the album was pushed back. Many throwaways from this era are seen on whiteboards and computer screens in the ""Behind The Scenes"" documentary.",,
,Album,,,,,,
Life of a DON,XSCAPE,"Produced by Dougie F, TheLoudPack, Mirela Beats, CHASE B & MIKE DEAN
Used for the album's trailer which released a few days prior to the album",,,Album Track,Yes,
Life of a DON,5X,"Produced by Cardo, SAINT MINO & MIKE DEAN
Titled ""5 Times"" on previous tracklists",,,Album Track,Yes,
Life of a DON,Way Bigger,"Produced by Sonny Digital, Sir Dylan, BRYVN & FRANKIE XY
The outro of the song was previewed on Don's Instagram several months before its release, a music video was released the day the album came out",,,Album Track,Yes,
Life of a DON,"Flocky Flocky
(feat. Travis Scott)","Produced by MU Lean, Dez Wright & Cardo
A snippet from the filming of the music video directed by Tyler Ross was leaked more than a year before its release. The song debuted at #53 on the Billboard Hot 100 chart",,,Album Track,Yes,
Life of a DON,What You Need,"Produced by Hit-Boy, Corbett & Sir Dylan
Accidentally uploaded to streaming services a few hours before release. This is the album's first single, it was released alongside a music video shot in Colombia, featuring Kali Uchis. The song peaked at #82 on the Billboard Hot 100 chart. The track's mixing was changed in November 2021",,,Album Track,Yes,
Life of a DON,Double Standards,"Produced by Go Grizzly, Sool Got Hits, Sir Dylan & MIKE DEAN
Samples ¨Groupe Bitch¨ by Lil Jack",,,Album Track,Yes,
Life of a DON,Swangin' On Westheimer,"Produced by Metro Boomin, Peter Lee Johnson & Mario Winans
Titled ""Five In The Morning"" on previous tracklists. Samples ""Until the End of Time"" by Justin Timberlake",,,Album Track,Yes,
Life of a DON,"Drugs N Hella Melodies
(feat. Kali Uchis)","Produced by Los Hendrix, DJ Dahi & Sir Dylan
The album's second single and Don's first collaboration with his girlfriend Kali Uchis, the track was released alongside a music video which was a continuation of the ""What You Need"" music video, both directed by Nabil and shot in Colombia",,,Album Track,Yes,
Life of a DON,2AM.,Produced by Jahaan Sweet,,,Album Track,Yes,
Life of a DON,Get Throwed,"Produced by Mustard & Omar Grand
Interpolates ""A Thousand Miles"" by Vanessa Carlton",,,Album Track,Yes,
Life of a DON,"Company, Pt. 2","Produced by Metro Boomin & DAVID X ELI
Interpolates the first version of Company by Don on ""Heaven Or Hell""",,,Album Track,Yes,
Life of a DON,"OUTERSPACE
(feat. Baby Keem)","Produced by Dez Wright, London Cyr, Moonraccoon, Jahaan Sweet & MIKE DEAN
The intro features vocals from Cardo",,,Album Track,Yes,
Life of a DON,"Smoke
(feat. HVN & SoFaygo)","Produced by Sam E Lee Jones, Broadday & 1Mind
A short snippet was leaked a few days before the album's release",,,Album Track,Yes,
Life of a DON,"You
(feat. Travis Scott)","Produced by Allen Ritter, MIKE DEAN & Travis Scott",,,Album Track,Yes,
Life of a DON,Crossfaded,"Produced by Blair Taylor, MIKE DEAN & FKi 1st
Titled ""I See You"" on previous tracklists. The intro samples “Surreal Smoke” by Tyler Myerberg, the song interpolates ""Down"" by Marian Hill",,,Album Track,Yes,
Life of a DON,BOGUS,"Produced by Cardo, Motif Alumni & Pas Beatz
Performed multiple times at Don's concerts before the album was released",,,Album Track,Yes,
,Singles,,,,,,
Life of a DON,Clap,"Produced by WondaGurl & Ging
Released as part of the Road To F9 mixtape",,,Single,Yes,
Life of a DON,What You Need [Single Version],"Produced by Hit-Boy, Corbett & Sir Dylan
Has a different mix",,,Single,No,https://www.youtube.com/watch?v=hLwkwJ9JCdc
Life of a DON,WON'T STOP,"Produced by Grhym-E & 2nd Roof
Released as a part of the Gully Soundtrack",,,Single,Yes,
Life of a DON,"Fast Lane
(with Lil Durk & Latto)","Produced by DJ Chose, Tariq Beats & Nick Seeley
Released alongside a music video as part of the F9 Soundtrack",,,Single,Yes,
,Features,,,,,,
Life of a DON,"Internet Money - Lemonade
(feat. Don Toliver, Gunna & NAV)","Produced by Pharaoh Vice, E-Trou, Alec Wigdahl, Nick Mira & Taz Taylor
Previewed several months before release on Instagram Live by members of Internet Money. The solo version of the song leaked, titled ""No Pressure."" The full track with Gunna and NAV leaked shortly before release. The music video was shot by Cole Bennett and released on Lyrical Lemonade. On October 28, 2020, ""Lemonade"" was certified platinum",,,Feature,Yes,
Life of a DON,"Kaash Paige - Grammy Week
(feat. Don Toliver) (prod. )","Produced by maznybeats & Vohn Beatz
Previewed several times on Instagram by Kaash Paige in April 2020. The song also played on a radio station. Originally titled ""Successful."" Five demo versions have leaked. Final version recorded on July 30, 2020
OG File: 02_Grammy_Week_feat._Don_Toliverexplicit_eq_07-30",,,Feature,Yes,
Life of a DON,"Nas - Replace Me
(feat. Big Sean & Don Toliver)","Produced by Hit-Boy, Eric Choice & HazeBanga
Don's solo demo, including an unheard verse, leaked after the official version released with a music video",,,Feature,Yes,
Life of a DON,"IV JAY - For You
(feat. Don Toliver) (prod. )",Produced by Kid Culture & Omer Fedi,,,Feature,Yes,
Life of a DON,"Rico Nasty - Don't Like Me
(feat. Gucci Mane)","Produced by Buddah Bless
Previewed several times by Rico Nasty prior to release",,,Feature,Yes,
Life of a DON,Dom Kennedy - Lovers Anonymous,"Produced by Poly Boy
Meant to release with the Rap N Roll album, was left off for unknown reasons but was later relased on the deluxe",,,Feature,Yes,
Life of a DON,Masego - Mystery Lady,"Produced by WondaGurl, Sam Gellaitry & Kojo
Released alongside a music video",,,Feature,Yes,
Life of a DON,"Drakeo The Ruler - Dawn Toliver
(feat. Ketchy The Great)",Produced by Jose The Great,,,Feature,Yes,
Life of a DON,"Young Thug - No Surprise
(feat. Bslime)","Produced by Wheezy, London Cyr, Hitmaka Millz, FWDSLXSH & Alex Lustig
Surprise release along with the rest of the Slime Language 2 deluxe",,,Feature,Yes,
Life of a DON,"Internet Money - His & Hers
(feat. Lil Uzi Vert & Gunna)","Produced by Cxdy, Nick Mira, Taz Taylor, Pharaoh Vice & Alec Wigdahl
The demo version ""Birkin,"" without Lil Uzi Vert, leaked in early 2021. The final version was released with lots of controversy due to sounding nothing like the original. Taz Taylor, a producer on the track, says that the ""Birkin"" leak was never going to be the final version. The music video was released on Lyrical Lemonade, shot by Cole Bennett. The track debuted at #67 on the Billboard Hot 100 chart. A version with a Mike Dean outro of this track exists, but wasn't released because the label of one of the three artists said they didn't want a four minute track.",,,Feature,Yes,
Life of a DON,Nas - The Pressure,"Produced by Hit-Boy & Corbett
Uncredited feature, just background vocals",,,Feature,Yes,
Life of a DON,"Skrillex - Don't Go
(feat. Justin Bieber)","Produced by Skrillex & HARV
Released alongside a music video",,,Feature,Yes,
Life of a DON,"Kanye West - Moon
(feat. Kid Cudi)","Produced by E*Vax, Kanye West, DJ Khalil & BoogzDaBeast
Previewed in all three of Kanye's public listening parties. The original version is just a loop of Don's chorus. Don has recorded several other reference tracks for Kanye, including ""Living it Up""",,,Feature,Yes,
Life of a DON,Baby Keem - Cocoa,"Produced by Scott Bridgeway, Jahaan Sweet & Baby Keem
Baby Keem and Don met at one of the Donda listening parties and quickly became friends, recording this track together",,,Feature,Yes,
,Remixes,,,,,,
Life of a DON,"Internet Money - Lemonade [Dancehall Remix]
(feat. Konshens & Shenseea)",Officially released but taken off streaming services,,,Other,No,
Life of a DON,"Internet Money - Lemonade [German Remix]
(feat. Celine, Gunna & NAV)",Officially released but taken off streaming services,,,Other,No,
Life of a DON,"Internet Money - Lemonade [Remix]
(feat. Roddy Ricch)","Produced by Pharaoh Vice, E-Trou, Alec Wigdahl, Nick Mira & Taz Taylor
Teased by Taz Taylor several times on Twitter before releasing",,,Other,Yes,
Life of a DON,"Internet Money - Lemonade [Latin Remix]
(feat. Anuel AA)","Produced by Pharaoh Vice, E-Trou, Alec Wigdahl, Nick Mira & Taz Taylor
""Latin"" remix. Internet Money also released Dancehall and German remixes before taking them down.",,,Other,Yes,
Life of a DON,DJ Candlestick & OG Ron C - Mystery Lady [Remix],"Produced by WondaGurl, Sam Gellaitry, Kojo, DJ Candlestick & OG Ron C",,,Other,Yes,
Life of a DON,Masego - Mystery Lady [Sego's Remix],"Produced by Masego, WondaGurl, Sam Gellaitry & Kojo",,,Other,Yes,
Life of a DON,Scorpion Kings - Mystery Lady [Remix],"Produced by WondaGurl, Sam Gellaitry, Kojo, Kabza De Small & DJ Maphorisa",,,Other,Yes,
"20 Album Track(s)
0 Single(s)
18 Feature(s)
0 Production
6 Other","Love Sick
(2021 - 2023)","(10/08/2021) (Life of a DON is released)
(02/28/2023) (Love Sick [Deluxe] is released)",,,"Love Sick's album title was first introduced by Don Toliver in April 2022. Prior to this, Don had already previewed four songs on social media, including “Time Heals All” and “No Pole.” On July 1, 2022, Don performed ""Rolling Stone"" live. The song appears in early tracklists along with other throwaways, but was cut last-minute. In the week leading up to the album's release, 7 visual episodes were released which would later make up the ""Love Sick"" short film. On the night of the album drop, Don teased a deluxe and went back in the studio for four days to release an additional 4 tracks.",,
,Album,,,,,,
Love Sick,LoveSickness,Produced by Cardo,,,Album Track,Yes,
Love Sick,"Let Her Go
(feat. James Blake)",,,,Album Track,Yes,
Love Sick,"Leave The Club
(feat. Lil Durk & GloRilla)","Produced by Dez Wright, Mu Lean, Oz, Hitkidd & James Blake
Previewed at the end of the ""Do It Right"" music video. Leaked without GloRilla on January 31, 2023. Released as the third single.",,,Album Track,Yes,
Love Sick,"4 Me
(feat. Kali Uchis)","Produced by Wheezy & Sean Momberger
Samples Beenie Man's ""Girls Dem Sugar."" Released as the second single after ""Leave The Club"" leaked.",,,Album Track,Yes,
Love Sick,"Go Down
(feat. TisaKorean)",Produced by Hit-Boy,,,Album Track,Yes,
Love Sick,Time Heals All,"Produced by BRYVN, 206Derek & Matt Spatola",,,Album Track,Yes,
Love Sick,Leather Coat,Produced by Los Hendrix,,,Album Track,Yes,
Love Sick,"Honeymoon
(prod. KAYTRANADA & KrishnaMusic)",,,,Album Track,Yes,
Love Sick,"Private Landing
(feat. Justin Bieber & Future) (prod. Cardo & Omer Guetfa)",,,,Album Track,Yes,
Love Sick,"Slow Motion
(feat. WizKid) (prod. 777 & BRYVN)",,,,Album Track,Yes,
Love Sick,"Do It Right
(prod. Jahaan Sweet & Boi-1da)","Performed on November 8, 2022 at the Savage X Fenty Show. Interpolates ""Take Your Time (Do It Right)"" by The S.O.S. Band. Released as the lead single.",,,Album Track,Yes,
Love Sick,"If I Had 
(feat. Charlie Wilson) (prod. DJ Dahi)",,,,Album Track,Yes,
Love Sick,Company Pt. 3,,,,Album Track,Yes,
Love Sick,"Bus Stop
(feat. Brent Faiyaz) (prod. Hit-Boy)",,,,Album Track,Yes,
Love Sick,"Cinderella
(feat. Toro y Moi)",,,,Album Track,Yes,
Love Sick,Encouragement,,,,Album Track,Yes,
,Deluxe,,,,,,
Love Sick,No Pole,,,,Album Track,Yes,
Love Sick,"Embarrassed
(feat. Travis Scott)",,,,Album Track,Yes,
Love Sick,Geronimo,,,,Album Track,Yes,
Love Sick,"Luckily I'm Having
(feat. Teezo Touchdown)",,,,Album Track,Yes,
,Features,,,,,,
Love Sick,Maxo Kream - Believe,Produced by Monte Booker & Smino,,,Feature,Yes,
Love Sick,"Pusha T - Scrape It Off 
(feat. Lil Uzi Vert)","Produced by Pharrell Williams
The full track leaked on April 18, 2022, four days before its release",,,Feature,Yes,
Love Sick,Justin Bieber - Honest,"Produced by Sonni, BEAM & Azul
Released alongside a music video directed by Cole Bennett from Lyrical Lemonade",,,Feature,Yes,
Love Sick,Kanye West - Broken Road,"Released on Stem Player on February 23, 2022",,,Feature,No,https://pillows.su/f/8976f0eac95fb7aa4f556d57948d6eb7
Love Sick,"DJ Khaled - LET'S PRAY 
(feat. Travis Scott)","Produced by Tay Keith, Eza, Duce.6x & MIKE DEAN
Don was on the phone with Khaled on March 10 and was seen recording in his studio on May 2, 2022",,,Feature,Yes,
Love Sick,Pi'erre Bourne - Psane,"Produced by Pi'erre Bourne
An early mix of this song was previewed by Pi'erre through Instagram Live on August 12, 2022 where he played his full album",,,Feature,Yes,
Love Sick,"NAV - One Time
(feat. Future)",Produced by Wheezy & Dez Wright,,,Feature,Yes,
Love Sick,Kid Cudi - Somewhere To Fly,"Produced by WondaGurl & LUCYCLUBHOUSE
Recorded in 2021",,,Feature,Yes,
Love Sick,Kid Cudi - Burrow,"Produced by Kid Cudi, Dot Da Genius, Steve Aoki & Gazzo
Recorded in 2020",,,Feature,Yes,
Love Sick,Trippie Redd - Ain't Safe,"Produced by 2one2, Quincy Riley, Tariq Beats & Dave-O
First previewed on August 24, 2022 through @trippieredd's Instagram with the caption ""555""",,,Feature,Yes,
Love Sick,"Baby Keem - Killstreaks
(feat. PinkPantheress)","Produced by Jahaan Sweet, Scott Bridgeway & Grandmaster Vic
First previewed on September 23, 2021 through @keem's on Instagram",,,Feature,Yes,
Love Sick,SoFaygo - Slip,"Produced by Bakkwoods, COLDSUMMER & Rio Leyva
First previewed on August 10, 2022 through file-sharing websites",,,Feature,Yes,
Love Sick,WizKid - Special,Produced by Julz,,,Feature,Yes,
Love Sick,Metro Boomin & Future - Too Many Nights,"Produced by Metro Boomin, Honorable C.N.O.T.E. & Allen Ritter",,,Feature,Yes,
Love Sick,Metro Boomin - Around Me,Produced by Metro Boomin & Prince 85,,,Feature,Yes,
Love Sick,"Metro Boomin & Future - I Can't Save You
(with 21 Savage & A$AP Rocky)","Produced by Metro Boom, Allen Ritter & D. Rich",,,Feature,Yes,
Love Sick,SZA - Used,"Produced by DJ Dahi, John Hill, Danny McKinnon, Ely Rise & John Key",,,Feature,Yes,
Love Sick,Zack Bia - Hardcore,"Produced by Zack Bia, star boy, Joe Reeves, Hoskins Jaasu, Adam Krevlin, SAINT MINO & Tommy Parker
Zack Bia started working on this song in August 2022
OG File: 24b-ZB_Hardcore (1pt2 H 4 mstr)_BECKER MAS...",,,Feature,Yes,
,Loosies,,,,,,
Love Sick,"Leave The Club [Demo V2]
(feat. Lil Durk) (prod. Dez Wright, Mu Lean & OZ)","Accidentally released via the iHeartRadio app. Originally planned to be second single, but was scrapped for ""4 Me""",,"Jan 31, 2023",Other,No,https://krakenfiles.com/view/4iOSV9v5eS/file.html
,Remixes,,,,,,
Love Sick,"No Idea [Jersey Club Remix]
(prod. Ziahfyah & Indo2x)",,,,Other,Yes,
Love Sick,"Metro Boomin & Future - Too Many Nights [ChoppedNotSlopped]
(prod. DJ Candlestick & OG Ron C)",,,,Other,Yes,
Love Sick,"Metro Boomin - Around Me [ChoppedNotSlopped]
(prod. DJ Candlestick & OG Ron C)",,,,Other,Yes,
Love Sick,"Metro Boomin & Future - I Can't Save You [ChoppedNotSlopped]
(prod. DJ Candlestick & OG Ron C)",,,,Other,Yes,
Love Sick,"Private Landing (Sped Up)
(feat. Don Toliver, Future & Justin Bieber)",,,,Other,Yes,
"20 Album Track(s)
0 Single(s)
15 Feature(s)
0 Production
4 Other",Hardstone Psycho,"(02/28/2023) (Love Sick [Deluxe] is released)
(06/18/2024) (Hardstone Psycho [Deluxe] is released)",,,"In October 2023, Don first started teasing the new era by performing ""Bandit"" and ""It's Up"" during the European leg of the Love Sick tour. On November 16, 2023, Don retweeted a fan asking for Life of a DON 2. However, on March 17, 2024, the album title Hardstone Psycho was officially announced at Rolling Loud California when he performed ""Tore Up."" The album was released on June 14, 2024, and a digital deluxe was released 4 days later including 4 new songs with features from Yeat and Lil Uzi Vert.",,
,Album,,,,,,
Hardstone Psycho,KRYPTONITE,Track 1 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/39LkhgiAQsLgL3Rg0YCemu?si=100dedd2393248ac
Hardstone Psycho,TORE UP,Track 2 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/62NsVQHnm7xcyl4cF2Rv4p?si=00bd41bb49014038
Hardstone Psycho,"BROTHER STONE
(FEAT. KODAK BLACK)",Track 3 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/2ekFyeK4beCVguXQwneqUk?si=bb85e4ad178546f9
Hardstone Psycho,"ATTITUDE
(FEAT. CHARLIE WILSON & CASH COBAIN)","Produced by BNYX
Cash Cobain and Don recorded their verses on February 11, 2024. The song samples ""Beautiful"" by Snoop Dogg",,,Album Track,Yes,https://open.spotify.com/track/4vMl3ONJu3mpQrZzBOi43k?si=fe496732134a46d0
Hardstone Psycho,BANDIT,Produced by ReidMD,,,Album Track,Yes,https://open.spotify.com/track/5RxxbaJ9wPhRSu5oV5eG4i?si=70b1cd0625964ecb
Hardstone Psycho,GLOCK,Track 6 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/541l8NA51S4YuINaNtVUJE?si=9107fef6a1424d60
Hardstone Psycho,"ICE AGE
(FEAT. TRAVIS SCOTT)",Track 7 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/7K7ZcpwJ0Bl0rhYCIvQFnX?si=3b8de12b674845eb
Hardstone Psycho,4X4,Track 8 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/30YqbDuM3hlbdS4uLimlGJ?si=ac056b73c3ee4796
Hardstone Psycho,"PURPLE RAIN
(FEAT. FUTURE & METRO BOOMIN)",Track 9 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/5yyTLAus6jxacuRKgosf2M?si=93db86e2a6a54279
Hardstone Psycho,NEW DROP,Track 10 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/7zHwA1RrpLRk3qsjMElDEt?si=d23db37e092f47c1
Hardstone Psycho,"BACKSTREETS
(FEAT. TEEZO TOUCHDOWN)",Track 11 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/2wKsR8QZUAfOz5M0XyEffg?si=9f013ac0d94d4af2
Hardstone Psycho,"DEEP IN THE WATER 
(prod. Broadday, IWantDior, 206Derek, Oh Ross, Buddy Ross, ​tenseoh & ​strae)",Track 12 on Hardstone Psycho,,,Album Track,Yes,https://open.spotify.com/track/1T2TiyUh00jWiLl6wArf6w?si=b760f6752a804a9f
Hardstone Psycho,"INSIDE
(FEAT. TRAVIS SCOTT)",Track 13 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/6vAFO9pIF7B0A1xIIWRolr?si=fe003bccad434a8a
Hardstone Psycho,5 TO 10,Track 14 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/2vVRBSets6UUZWGuFFBnnr?si=845296a974b04ce1
Hardstone Psycho,LAST LAUGH,Track 15 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/4piFYx3f5xiWZl9XoUE04H?si=6c4f44de03fd4e7e
Hardstone Psycho,HARDSTONE NATIONAL ANTHEM,Track 16 on Hardstone Pyscho,,,Album Track,Yes,https://open.spotify.com/track/2CUJMwtkQpDFhA8qnXiJnq?si=dc698ba2611c455b
,,,,,,,
Hardstone Psycho,"ROCKSTAR GIRL
(prod. Noah Mejia, Georgie & Taz Taylor)",Track 1 on Hardstone Psycho Deluxe,,,Album Track,Yes,https://open.spotify.com/track/03B73mwYqTBs8PzBUCm4dH?si=e5d7f3004c6547ff
Hardstone Psycho,"LOVE IS A DRUG
(prod. Rio Leyva, Georgie, Census & Young Era)",Track 2 on Hardstone Psycho Deluxe,,,Album Track,Yes,https://open.spotify.com/track/1JdtJPLJkxbKrFOIXlBE1g?si=5fc72c9103434d1d
Hardstone Psycho,"DONNY DARKO
(feat. Lil Uzi Vert) (prod. BNYX®, SkipOnDaBeat, 206Derek & Bryan Yepes)",Track 3 on Hardstone Psycho Deluxe,,,Album Track,Yes,https://open.spotify.com/track/50pQhQXKqqMPZUEKi7BnFC?si=35732e8a775b4aac
Hardstone Psycho,"GEEKED UP
(feat. Yeat) (prod. Bugz Ronin, 206Derek, BBYKOBE, Bryan Yepes & Sir Dylan)",Track 4 on Hardstone Psycho Deluxe,,,Album Track,Yes,https://open.spotify.com/track/2D8cZ4GWHdbVLRvhj9g2KC?si=0448569a42764878
,Features,,,,,,
Hardstone Psycho,Kali Uchis - Fantasy,Produced by WondaGurl,,,Feature,Yes,
Hardstone Psycho,"Victony, Rema & Tempoe - Soweto (Remix)",Produced by Tempoe,,,Feature,Yes,
Hardstone Psycho,6LACK - Temporary,Produced by FWDSLXSH & Yakob,,,Feature,Yes,
Hardstone Psycho,"Chase B & Travis Scott - Ring Ring
(feat. Ty Dolla $ign & Quavo) (prod. BRYVN & CHASE B)","Produced by BRYVN & CHASE B
Ty Dolla $ign replaced Don's outro from the early versions and re-recorded the ""2020, I'm on my way"" line. Travis' intro was split and restructured. The first half of the leaked intro is now towards the end of the song with a new instrumental",,,Feature,Yes,
Hardstone Psycho,Curren$y & Trauma Tone - Coming Home,Produced by Trauma Tone & Kino Beats,,,Feature,Yes,
Hardstone Psycho,"Metro Boomin - Givin' Up
(with 2 Chainz & 21 Savage)",Produced by Honorable C.N.O.T.E. & Rafael Devante,,,Feature,Yes,
Hardstone Psycho,"Metro Boomin - Home
(with Lil Uzi Vert & Metro Boomin)","Produced by Chris Townsend, ​​johan lenox & Metro Boomin",,,Feature,Yes,
Hardstone Psycho,"Metro Boomin - Link-Up (Spider-Verse Remix)
(with BEAM, Metro Boomin, Toian & WizKid)","Produced by Metro Boomin, BEAM, Al Cres, Chris Townsend & Peter Lee Johnson",,,Feature,Yes,
Hardstone Psycho,Doe Boy - DEEP END,"Produced by ATL Jacob, Hendrix Smoke, I Project & Kujibeats",,,Feature,Yes,
Hardstone Psycho,Lil Uzi Vert - Patience,"Produced by Bugz Ronin, 206Derek, ​iamBNJMIIN & Matt Spatola",,,Feature,Yes,
Hardstone Psycho,"Chase B & Travis Scott - Ring Ring [Extended]
(feat. Quavo & Ty Dolla $ign)","Produced by BRYVN & CHASE B
Contains original structure for Travis' intro from the early versions before Ty Dolla $ign joined the song",,,Feature,Yes,
Hardstone Psycho,Offset - WORTH IT,"Produced by CHASETHEMONEY & Heavy Mellow
Don recorded this song in 2022 and originally didn't plan to release it",,,Feature,Yes,
Hardstone Psycho,Odetari - PURPLE HEART,Produced by Odetari,,,Feature,Yes,
Hardstone Psycho,Yeat - Heavy stunts,,,,Feature,Yes,
Hardstone Psycho,KAYTRANADA - Feel A Way,,,,Feature,Yes,
,Remixes,,,,,,
Hardstone Psycho,"Bandit [Club Mix]
(with ACRAZE)",,,,Other,Yes,https://open.spotify.com/track/6ovzIhWfOcUwYRlobZvJ06?si=2a896bb6450547d9
Hardstone Psycho,"Victony, Omah Lay & Tempoe - Soweto [Sped Up]",,,,Other,Yes,https://open.spotify.com/track/3SaF6WLUiyfcOM5sTvUEOb?si=14a6ce73a0ef4acd
Hardstone Psycho,"ODECORE - PURPLE HEART [Sped Up]
(feat. Odetari)",,,,Other,Yes,https://open.spotify.com/track/606GChIKZ3AkFbwv9KdSqD?si=9eb062b01ddc4959
Hardstone Psycho,"ODECORE - PURPLE HEART [Slowed and Reverbed]
(feat. Odetari)",,,,Other,Yes,https://open.spotify.com/track/0UAsbFOnHyIlzbp8WGY1Mt?si=154fbe5e53954104
"9 Album Track(s)
0 Single(s)
0 Feature(s)
0 Production
0 Other",JACKBOYS 2,"(03/19/2025) (JACKBOYS 2 is teased in Hong Kong)
(07/13/2025) (JACKBOYS 2 is released!)",,,"The sequel to the 2019 Cactus Jack collaborative project was first mentioned by Travis Scott at Summer Smash on June 15, 2024. An official announcement for JACKBOYS 2 was seen lighting up the side of a building in Hong Kong on March 19, 2025",,
,Album,,,,,,
JACKBOYS 2,"CHAMPAIN & VACAY
(with Travis Scott) (prod. Mcevoy, Kesh & BBYKOBE)",Track 2 on JACKBOYS 2,,"Jul 8, 2025",Album Track,Yes,https://open.spotify.com/track/5wNIHa6wvCCKP6fWgo3UAh?si=616527576fc44664
JACKBOYS 2,"CHAMPAIN & VACAY [Physical Version]
(with Travis Scott) (prod. Mcevoy, Kesh & BBYKOBE)",Does not include the Pusha T diss or the Bun B transition outro,,"Jul 13, 2025",Album Track,No,
JACKBOYS 2,"2000 EXCURSION
(with Travis Scott & Sheck Wes) (prod. Cardo Got Wings, Johnny Juliano, Vegyn & Jahaan Sweet)",Track 3 on JACKBOYS 2 ,,"Jul 13, 2025",Album Track,Yes,https://open.spotify.com/track/6Gp3pYkydEOkl8EHHJxa9s?si=b4eb62b857974034
JACKBOYS 2,"2000 EXCURSION [Physical Version]
(with Travis Scott & Sheck Wes) (prod. Cardo Got Wings, Johnny Juliano, Vegyn & Jahaan Sweet)",Has alternate mixing and an unfinished outro,,"Jul 13, 2025",Album Track,No,
JACKBOYS 2,"VELOUR
(with Sheck Wes) (prod. Bugz Ronin, Luke Crowder & 206Derek)",Track 7 on JACKBOYS 2,,"Jul 13, 2025",Album Track,Yes,https://open.spotify.com/track/56jNpLhqZaI5IfJwwMdkRQ?si=f2642cf5e030485d
JACKBOYS 2,"VELOUR [Physical Version]
(with Sheck Wes) (prod. Bugz Ronin, Luke Crowder & 206Derek)",Doesn't have the spoken word intro from Bun B,,"Jul 13, 2025",Album Track,No,
JACKBOYS 2,"NO COMMENTS
(prod. Jahaan Sweet & 206Derek)",Track 11 on JACKBOYS 2 ,,"Jul 13, 2025",Album Track,Yes,https://open.spotify.com/track/22f5gVlJXlTRSCezQDISFn?si=1b6a02d129ac4d8b
JACKBOYS 2,"NO COMMENTS [Physical Version]
(prod. Jahaan Sweet & 206Derek)",Doesn't have the radio interlude or Bun B outro. The entire song is in the same high pitch as the hook,,"Jul 13, 2025",Album Track,No,
JACKBOYS 2,"CANT STOP
(with Future & Wallie the Sensei) (prod. Dilip, Dirty Dave & Frankie Bash)",Track 16 on JACKBOYS 2 ,,"Jul 13, 2025",Album Track,Yes,https://open.spotify.com/track/7HFdogJVrkXSm0qBf1JlOB?si=9fadaa36ad6a4fa2
"31 Album Track(s)
4 Single(s)
28 Feature(s)
0 Production
1 Other","OCTANE
(2024 - Now)","(06/25/2024) (Hardstone Psycho [Deluxe] is released)
(2025) ONGOING",,,"Following the release of Hardstone Psycho, Don has started to live his life normally and not focus to much on music besides releasing and premiering new songs he's featured in. We have little info on what his next album will be because he has yet to announce a new project yet.",,
,Album,,,,,,
OCTANE,"E85 [V2]
(prod. Jaasu, 206Derek & Travis Scott)","Track 1 on OCTANE. Samples Malcolm Todd's ""Chest Pain (I Love)""
Less vocals on the intro.",,"Jan 30, 2026",Album Track,No,https://www.youtube.com/watch?v=7GwLnsVUwHY&list=OLAK5uy_nSfjYPAVpid5DkvObz5Ff9GRr-3fLQq8w
